iter,overall,attack,distortion
0,22.828680,7.740097,11.218534
10,23.259264,7.916962,11.383821
20,23.130455,7.899900,11.280605
30,22.956256,7.791228,11.269414
40,23.023603,7.786975,11.343141
50,23.196175,7.903996,11.340181
60,23.389641,8.052039,11.311583
70,22.999767,7.872438,11.191110
80,22.952461,7.853245,11.172593
90,22.870697,7.792561,11.181854
100,22.953588,7.838012,11.196570
110,23.006188,7.839633,11.246739
120,22.955993,7.836066,11.201894
130,22.839096,7.755935,11.205193
140,22.871328,7.751106,11.244669
150,22.734964,7.644259,11.268575
160,22.959365,7.794252,11.267987
170,22.622678,7.569176,11.268913
180,22.931435,7.766294,11.281994
190,23.105627,7.884216,11.279303
200,22.682542,7.600109,11.282379
210,23.033109,7.795635,11.339658
220,22.961853,7.738430,11.354207
230,23.005022,7.818528,11.277230
240,22.919958,7.764402,11.273355
250,22.558331,7.499394,11.309241
260,22.904303,7.705806,11.345594
270,22.477029,7.414045,11.355961
280,22.906056,7.677237,11.390201
290,22.633099,7.524102,11.346945
300,22.650822,7.515396,11.377729
310,22.676370,7.512938,11.406963
320,22.585644,7.494210,11.344329
330,22.511275,7.434527,11.359484
340,22.591356,7.535372,11.288298
350,22.711285,7.617535,11.284982
360,22.778200,7.627143,11.337486
370,22.810440,7.593888,11.419607
380,22.779533,7.578308,11.412071
390,22.572795,7.482503,11.349041
400,22.497211,7.421904,11.364355
410,22.534522,7.432270,11.386118
420,22.602769,7.424415,11.466146
430,22.309533,7.269929,11.404640
440,22.327740,7.297251,11.381863
450,22.338968,7.299830,11.389223
460,22.322444,7.263084,11.427818
470,22.194271,7.206926,11.383881
480,22.168155,7.208047,11.356084
490,22.228814,7.196018,11.434786
500,22.342933,7.218760,11.514794
510,22.048475,7.090157,11.413239
520,22.313773,7.304544,11.356958
530,22.124542,7.180855,11.353260
540,21.791686,6.942609,11.377772
550,22.245604,7.239773,11.385944
560,22.014297,7.129866,11.319498
570,22.337440,7.291111,11.400774
580,22.027105,7.046593,11.457215
590,22.078853,7.087456,11.447668
600,22.156757,7.128394,11.464165
610,21.837804,6.922733,11.453705
620,22.144586,7.098228,11.497245
630,21.954026,6.977484,11.487799
640,22.172844,7.095456,11.529661
650,21.990534,7.008387,11.477954
660,21.929055,6.919331,11.550059
670,21.920025,6.881923,11.597140
680,21.841270,6.828441,11.598608
690,21.864195,6.832632,11.615247
700,21.736481,6.722071,11.653374
710,21.855311,6.747953,11.733382
720,21.825511,6.736982,11.720037
730,21.742601,6.761105,11.600942
740,21.796120,6.773979,11.635152
750,21.739884,6.822969,11.505430
760,21.774224,6.782234,11.600872
770,22.057558,6.989503,11.573303
780,21.894612,6.854277,11.613196
790,21.706552,6.700490,11.655817
800,21.713725,6.685714,11.685154
810,21.603696,6.687179,11.572927
820,21.711736,6.768084,11.559610
830,21.450048,6.579387,11.580968
840,21.607291,6.660965,11.615843
850,21.529666,6.653707,11.549106
860,21.822734,6.793558,11.632397
870,21.352301,6.546124,11.533114
880,21.723364,6.746694,11.603324
890,21.383164,6.535547,11.579843
900,21.395346,6.567654,11.543864
910,21.338765,6.548529,11.515971
920,21.350940,6.579334,11.481940
930,21.229160,6.488702,11.496107
940,21.275716,6.516714,11.500645
950,21.230439,6.506501,11.470688
960,21.113149,6.466602,11.413246
970,21.296082,6.627669,11.354578
980,21.152377,6.483485,11.427149
990,21.059949,6.428898,11.416603
1000,21.094236,6.509314,11.330265
1010,21.138517,6.506072,11.379409
1020,21.283407,6.579775,11.413744
1030,20.982692,6.411009,11.366178
1040,21.245834,6.558475,11.408121
1050,21.312878,6.579273,11.443969
1060,21.238098,6.501640,11.485639
1070,21.196305,6.517642,11.419842
1080,21.179362,6.535923,11.375478
1090,21.154372,6.461717,11.461796
1100,21.318677,6.600665,11.417679
1110,21.343586,6.571195,11.486793
1120,21.158651,6.473016,11.449128
1130,21.203414,6.522497,11.419668
1140,21.278103,6.535660,11.474613
1150,21.170994,6.479020,11.452464
1160,21.129746,6.478008,11.412734
1170,21.058495,6.374624,11.496558
1180,21.088704,6.395714,11.495133
1190,21.184550,6.446322,11.515068
1200,21.192759,6.474224,11.481424
1210,21.192695,6.483259,11.467807
1220,21.150239,6.417358,11.524201
1230,21.368124,6.544484,11.551397
1240,21.419331,6.551190,11.592546
1250,20.989990,6.365350,11.441966
1260,21.019998,6.369757,11.465362
1270,21.102477,6.436839,11.447218
1280,21.088168,6.426035,11.449115
1290,21.091598,6.426930,11.451202
1300,21.092526,6.459370,11.403471
1310,21.351834,6.631869,11.404031
1320,20.968597,6.414458,11.346910
1330,21.123785,6.497794,11.377095
1340,21.356315,6.559862,11.516521
1350,21.038031,6.417352,11.412003
1360,20.930277,6.348049,11.408204
1370,21.186706,6.519655,11.407224
1380,21.063065,6.443726,11.397477
1390,21.290295,6.596656,11.395311
1400,20.778589,6.305700,11.320039
1410,21.016337,6.469086,11.312708
1420,21.060957,6.508625,11.298021
1430,20.790806,6.311176,11.324042
1440,20.696744,6.236903,11.341390
1450,20.853934,6.418717,11.225859
1460,20.888325,6.380834,11.317074
1470,20.902194,6.367649,11.350721
1480,20.928886,6.349762,11.404243
1490,20.934100,6.300704,11.483044
1500,21.114062,6.490752,11.377934
1510,20.754885,6.235816,11.401161
1520,20.667732,6.271281,11.260810
1530,20.791662,6.336765,11.286514
1540,20.632501,6.220675,11.301489
1550,20.903418,6.420387,11.272837
1560,20.841107,6.341720,11.328526
1570,20.933081,6.450940,11.256670
1580,20.813245,6.378213,11.245925
1590,20.982569,6.507843,11.220805
1600,21.060308,6.587208,11.179496
1610,20.647641,6.345590,11.129255
1620,20.627920,6.314167,11.156670
1630,21.140247,6.658978,11.151779
1640,20.831662,6.425744,11.193047
1650,20.906537,6.392689,11.317504
1660,20.991685,6.499352,11.242658
1670,20.956058,6.476294,11.241617
1680,20.914349,6.424698,11.277302
1690,21.075056,6.567593,11.223667
1700,21.038524,6.495468,11.295322
1710,21.246064,6.658555,11.258232
1720,20.994267,6.515873,11.220458
1730,20.943289,6.425960,11.304349
1740,20.932321,6.443984,11.266345
1750,20.813191,6.403966,11.207242
1760,20.953048,6.505050,11.195473
1770,20.814825,6.397551,11.218499
1780,20.653710,6.315357,11.180675
1790,20.760555,6.396976,11.165090
1800,20.641776,6.311565,11.174429
1810,20.624704,6.353622,11.094271
1820,20.750080,6.379108,11.181419
1830,20.665047,6.355364,11.132000
1840,20.633648,6.306489,11.173914
1850,20.652389,6.328766,11.159240
1860,20.819680,6.427986,11.177701
1870,20.571271,6.262717,11.177195
1880,20.665405,6.298147,11.218184
1890,20.650233,6.325604,11.161827
1900,20.610277,6.338423,11.102642
1910,20.654807,6.387694,11.073266
1920,20.534435,6.361191,10.992648
1930,20.743489,6.510184,10.978214
1940,20.535024,6.334660,11.033034
1950,20.530409,6.322085,11.047281
1960,20.471632,6.310629,11.005687
1970,20.538348,6.361562,10.996006
1980,20.267494,6.185527,10.989204
1990,20.664123,6.430535,11.018321
2000,20.596465,6.443722,10.930882
2010,20.363960,6.273166,10.954211
2020,20.514631,6.356346,10.980111
2030,20.807647,6.454271,11.126242
2040,20.757924,6.499400,11.008824
2050,20.502113,6.326838,11.011857
2060,20.562164,6.342106,11.049004
2070,20.825312,6.502441,11.071651
2080,20.740361,6.490415,11.004737
2090,20.821364,6.470312,11.115896
2100,21.098411,6.692678,11.059394
2110,20.976543,6.474641,11.264581
2120,21.000533,6.487708,11.268971
2130,21.039995,6.526293,11.250555
2140,20.721133,6.347599,11.199734
2150,20.695982,6.348809,11.172768
2160,20.908164,6.523923,11.122279
2170,20.767333,6.417269,11.141428
2180,21.126866,6.656205,11.142558
2190,20.749954,6.384489,11.173221
