iter,overall,attack,distortion
0,37.489713,16.107809,13.328000
10,35.559703,14.782406,13.386093
20,37.410743,16.046015,13.341722
30,36.598696,15.511966,13.330747
40,35.815054,14.844474,13.548343
50,36.418579,15.271169,13.511826
60,34.518192,13.988131,13.535996
70,34.285769,13.756186,13.651490
80,33.720966,13.271861,13.813174
90,33.947088,13.483087,13.722457
100,34.481997,13.728557,13.889162
110,32.901387,12.683425,13.876250
120,32.737813,12.524364,13.951267
130,31.855107,11.876530,14.040313
140,32.215745,12.103638,14.060288
150,30.325180,10.730486,14.229450
160,31.847144,11.786017,14.168118
170,31.180950,11.231734,14.333349
180,30.673981,10.827413,14.432862
190,30.012271,10.392975,14.422808
200,29.600739,10.148069,14.378636
210,29.752125,10.143440,14.536965
220,28.765542,9.486253,14.536164
230,28.544526,9.280086,14.624398
240,27.966095,8.886144,14.636879
250,28.500675,9.209687,14.686144
260,28.354414,9.059191,14.765628
270,27.396742,8.351750,14.869117
280,27.521547,8.397993,14.924557
290,26.582961,7.714621,15.011029
300,26.355078,7.530309,15.059615
310,25.727579,7.084931,15.100183
320,26.030170,7.316925,15.054782
330,25.565012,6.880877,15.243697
340,25.811001,7.127655,15.119519
350,25.287529,6.715375,15.214467
360,24.201229,5.888027,15.369189
370,24.131886,5.776149,15.467662
380,24.503463,6.016611,15.478545
390,23.556156,5.331448,15.558985
400,24.092157,5.791675,15.404645
410,23.854161,5.596330,15.459667
420,23.321526,5.218788,15.493344
430,22.954780,4.973064,15.495183
440,23.006720,4.990775,15.520558
450,22.504540,4.663945,15.508623
460,22.304483,4.513695,15.533940
470,22.230795,4.517090,15.455160
480,22.713234,4.804117,15.507059
490,21.806978,4.179632,15.537530
500,21.174329,3.734349,15.572805
510,21.794409,4.162248,15.551037
520,20.803239,3.589505,15.418982
530,21.430419,3.995713,15.436849
540,21.041787,3.743927,15.425897
550,20.936243,3.659197,15.447448
560,20.481319,3.338221,15.473988
570,20.245140,3.149649,15.520667
580,20.742813,3.499033,15.494263
590,20.022697,3.002947,15.518276
600,19.987587,2.939600,15.578187
610,20.480529,3.230065,15.635432
620,19.914328,2.858979,15.625860
630,19.999257,2.963555,15.553925
640,19.821318,2.846116,15.552144
650,19.777056,2.816760,15.551916
660,19.680885,2.760208,15.540573
670,19.424852,2.546522,15.605068
680,19.508355,2.611236,15.591501
690,19.349164,2.492272,15.610756
700,19.508463,2.619912,15.578595
710,19.343471,2.465289,15.645537
720,19.447776,2.578272,15.580368
730,19.079589,2.302500,15.625838
740,18.999501,2.208624,15.686565
750,19.171352,2.362553,15.627523
760,18.771620,2.055084,15.688995
770,19.164792,2.358999,15.626293
780,18.921507,2.191004,15.635001
790,18.917856,2.196363,15.623312
800,18.812924,2.138740,15.604814
810,18.889466,2.232753,15.540337
820,18.956364,2.274201,15.545062
830,18.703556,2.120879,15.522238
840,18.918379,2.256689,15.533347
850,18.850673,2.163405,15.605565
860,18.726084,2.060589,15.635200
870,18.731756,2.112110,15.563590
880,18.830518,2.158872,15.592211
890,18.637004,1.997860,15.640214
900,18.546868,1.950725,15.620781
910,18.589230,1.982510,15.615464
920,18.323513,1.843219,15.558685
930,18.475974,1.993731,15.485378
940,18.388554,1.931156,15.491820
950,18.279424,1.872702,15.470370
960,18.135113,1.836048,15.381041
970,18.516342,2.083005,15.391834
980,18.363194,1.984610,15.386279
990,18.324907,1.968192,15.372619
1000,18.047630,1.736414,15.443008
1010,18.200566,1.852119,15.422388
1020,18.273539,1.924415,15.386916
1030,18.092531,1.789536,15.408227
1040,18.083174,1.841723,15.320590
1050,18.145106,1.948765,15.221958
1060,18.473927,2.114878,15.301610
1070,18.354209,2.070638,15.248251
1080,17.925717,1.773094,15.266076
1090,17.901486,1.698432,15.353838
1100,18.220724,1.948301,15.298272
1110,17.844649,1.736935,15.239247
1120,18.016882,1.860976,15.225418
1130,17.898093,1.773804,15.237387
1140,17.815548,1.704504,15.258792
1150,17.798053,1.732304,15.199598
1160,17.758687,1.680392,15.238100
1170,17.691671,1.684915,15.164299
1180,17.547790,1.576540,15.182981
1190,17.934036,1.870249,15.128663
1200,17.765752,1.700110,15.215587
1210,17.887273,1.804530,15.180478
1220,17.568457,1.569684,15.213931
1230,17.988392,1.912775,15.119230
1240,17.952763,1.844324,15.186278
1250,17.838983,1.772868,15.179681
1260,17.604664,1.633105,15.155006
1270,17.635709,1.681802,15.113006
1280,17.553881,1.660782,15.062708
1290,17.471502,1.623887,15.035672
1300,17.807224,1.870116,15.002049
1310,17.565652,1.719645,14.986185
1320,17.478781,1.667670,14.977276
1330,17.517021,1.709032,14.953472
1340,17.535517,1.695304,14.992561
1350,17.500913,1.688501,14.968162
1360,17.329506,1.604710,14.922440
1370,17.519215,1.785853,14.840436
1380,17.581912,1.838924,14.823526
1390,17.357444,1.624497,14.920699
1400,17.446879,1.712927,14.877489
1410,17.510803,1.767898,14.858956
1420,17.585850,1.796828,14.890609
1430,17.632754,1.763195,14.987962
1440,17.463702,1.648483,14.990977
1450,17.331453,1.685379,14.803384
1460,17.417402,1.742679,14.803383
1470,17.137291,1.553587,14.806911
1480,17.228299,1.595193,14.835509
1490,17.285235,1.615458,14.862049
1500,17.062086,1.481256,14.840202
1510,17.150333,1.550098,14.825186
1520,17.497198,1.732604,14.898291
1530,17.007132,1.396394,14.912541
1540,16.882511,1.332023,14.884476
1550,17.035791,1.463389,14.840707
1560,17.139252,1.516349,14.864728
1570,17.070022,1.426788,14.929839
1580,16.892144,1.356428,14.857501
1590,16.973056,1.430889,14.826723
1600,16.808971,1.358704,14.770915
1610,16.938725,1.411367,14.821674
1620,16.971181,1.350251,14.945804
1630,17.260509,1.595971,14.866552
1640,17.133812,1.506227,14.874472
1650,17.179441,1.489901,14.944589
1660,16.829278,1.239327,14.970287
1670,17.098598,1.372384,15.040022
1680,16.921565,1.302150,14.968340
1690,16.945291,1.284299,15.018843
1700,16.840383,1.235842,14.986620
1710,16.865005,1.193292,15.075067
1720,16.758247,1.203948,14.952325
1730,16.753813,1.169468,14.999611
1740,16.844265,1.286571,14.914409
1750,16.538732,1.126241,14.849370
1760,16.609910,1.239130,14.751215
1770,16.684010,1.241967,14.821060
