iter,overall,attack,distortion
0,18.086026,5.340615,10.075104
10,17.935140,5.290709,9.999076
20,18.167400,5.408526,10.054611
30,18.159903,5.404863,10.052609
40,18.281335,5.481939,10.058427
50,18.057002,5.357971,10.020046
60,18.528983,5.701197,9.977189
70,18.659055,5.726255,10.069672
80,18.193505,5.396558,10.098668
90,17.892783,5.179964,10.122836
100,18.159369,5.329407,10.165258
110,18.152619,5.367984,10.100642
120,17.869091,5.152288,10.140659
130,17.965787,5.211458,10.148599
140,17.787055,5.135278,10.084138
150,17.765804,5.133249,10.065930
160,17.780840,5.131108,10.084177
170,17.714606,5.060078,10.124488
180,17.765221,5.123767,10.079571
190,17.675160,5.072092,10.067022
200,17.934612,5.264727,10.037521
210,17.901408,5.169372,10.147351
220,17.785419,5.130225,10.090082
230,18.071501,5.322708,10.087439
240,17.647158,5.023292,10.112220
250,17.627242,5.005564,10.118895
260,17.663647,5.044215,10.097325
270,17.615129,5.023120,10.080449
280,17.617902,5.015575,10.094539
290,17.808554,5.166565,10.058707
300,17.949909,5.284429,10.023266
310,17.684000,5.078560,10.066159
320,17.944929,5.244384,10.078353
330,17.970505,5.202816,10.166281
340,17.723119,5.093843,10.082354
350,17.762141,5.101281,10.110219
360,17.568373,4.923771,10.182717
370,17.686810,5.006924,10.176425
380,17.655305,4.991924,10.167418
390,17.448179,4.878953,10.129748
400,17.457380,4.881805,10.134672
410,17.540148,4.970340,10.084638
420,17.660804,5.055993,10.076814
430,17.603031,5.018726,10.074942
440,17.488184,4.947421,10.067052
450,17.799564,5.128850,10.106289
460,17.669703,5.046095,10.100561
470,17.649296,5.053335,10.069293
480,17.669305,5.012860,10.150014
490,17.852318,5.179756,10.082683
500,17.628545,5.023753,10.092917
510,17.748618,5.081299,10.126670
520,17.535524,4.947789,10.113841
530,17.504330,4.903652,10.148851
540,17.334504,4.831772,10.086846
550,17.399554,4.918146,10.022335
560,17.621082,5.015533,10.097783
570,17.504353,4.913868,10.133551
580,17.497349,4.855871,10.213542
590,17.763224,5.028984,10.219749
600,17.608262,4.917213,10.232443
610,17.743278,5.007377,10.232211
620,17.495277,4.828473,10.252568
630,17.667065,4.917574,10.290703
640,17.424604,4.764415,10.277981
650,17.759201,4.960006,10.319192
660,17.450613,4.748982,10.327139
670,17.636639,4.871193,10.329849
680,17.611845,4.819134,10.383144
690,17.500034,4.768964,10.346588
700,17.427771,4.750118,10.302594
710,17.598496,4.845108,10.330834
720,17.362477,4.713605,10.292069
730,17.246363,4.592455,10.357681
740,17.555363,4.762442,10.411700
750,17.427952,4.701494,10.375711
760,17.351342,4.698871,10.303036
770,17.267264,4.624690,10.330230
780,17.246371,4.650566,10.270523
790,17.327960,4.684497,10.301215
800,17.627344,4.903919,10.271465
810,17.439603,4.792414,10.250982
820,17.355022,4.646034,10.385972
830,17.510259,4.864425,10.213621
840,17.524952,4.858435,10.237299
850,17.235234,4.685258,10.207348
860,17.440739,4.841534,10.178437
870,17.510034,4.881325,10.188046
880,17.345913,4.750520,10.220133
890,17.366946,4.786138,10.187738
900,17.461781,4.830004,10.216775
910,17.514362,4.827909,10.272498
920,17.119579,4.610357,10.204044
930,17.118009,4.537851,10.311234
940,17.282070,4.695368,10.239018
950,17.423569,4.784946,10.246150
960,17.416122,4.705912,10.357254
970,17.142403,4.527838,10.350645
980,17.254536,4.571560,10.397195
990,17.344553,4.717156,10.268818
1000,17.351103,4.633016,10.401579
1010,17.438767,4.733312,10.338798
1020,17.048389,4.464279,10.351970
1030,17.138103,4.528538,10.345296
1040,17.105050,4.507704,10.343494
1050,17.149668,4.535152,10.346940
1060,17.154673,4.565596,10.306279
1070,17.303342,4.667328,10.302350
1080,17.202335,4.597919,10.305457
1090,17.036498,4.471448,10.329326
