iter,overall,attack,distortion
0,51.739024,33.234008,1.888010
10,51.468045,32.902845,2.113777
20,51.867088,32.962064,2.423992
30,50.639679,32.056862,2.554386
40,50.426167,31.730761,2.830026
50,49.681400,31.163220,2.936569
60,49.448642,30.842463,3.184948
70,49.261568,30.487481,3.530346
80,48.813411,30.194266,3.522011
90,48.488822,29.826830,3.748577
100,48.865169,30.029964,3.820223
110,47.767355,29.161439,4.025197
120,47.797533,29.053963,4.216587
130,47.054499,28.454697,4.372454
140,47.389841,28.632530,4.441046
150,46.998356,28.257653,4.611877
160,46.888320,28.084814,4.761099
170,46.665451,27.946471,4.745744
180,46.316205,27.600109,4.916043
190,44.812430,26.529634,5.017979
200,43.415294,25.226837,5.575038
210,43.772700,25.557807,5.435989
220,42.573163,24.625572,5.634804
230,42.381063,24.209051,6.067487
240,41.040618,23.174695,6.278576
250,39.891640,22.333214,6.391818
260,39.027706,21.654876,6.545391
270,38.257768,21.063217,6.662942
280,37.885256,20.609920,6.970377
290,36.112224,19.291427,7.175084
300,35.957679,18.970089,7.502546
310,36.216047,19.247694,7.344506
320,34.891671,18.249733,7.517070
330,34.690028,18.124783,7.502853
340,33.533930,17.298139,7.586721
350,33.713431,17.280359,7.792893
360,32.778257,16.592972,7.888799
370,33.288441,16.722921,8.204059
380,31.812969,15.728688,8.219937
390,30.598362,14.752039,8.470304
400,31.421642,15.185549,8.643318
410,30.050124,14.194461,8.758433
420,29.884634,14.038890,8.826299
430,28.477170,13.002495,8.973427
440,29.341574,13.464645,9.144608
450,27.823547,12.393263,9.233652
460,27.395541,11.991749,9.407917
470,27.835495,12.269739,9.430886
480,27.661034,12.111562,9.493691
490,25.353713,10.395167,9.760963
500,25.060408,10.078338,9.942900
510,26.442799,10.933603,10.042394
520,24.147141,9.314482,10.175419
530,23.997728,9.267073,10.097119
540,23.547359,8.803135,10.342656
550,22.327326,8.026298,10.287878
560,23.654652,8.879936,10.334748
570,22.465827,7.962135,10.522625
580,21.629518,7.340736,10.618414
590,21.765582,7.505314,10.507611
600,21.547329,7.357504,10.511073
610,21.625010,7.399552,10.525682
620,20.607284,6.777516,10.441011
630,20.323818,6.499427,10.574678
640,20.375213,6.556120,10.541033
650,20.524058,6.695395,10.480967
660,20.170331,6.386745,10.590213
670,20.254960,6.454241,10.573599
680,20.140153,6.350874,10.613842
690,18.875847,5.430371,10.730290
700,19.846669,6.153322,10.616687
710,19.905933,6.201401,10.603831
720,19.140948,5.627012,10.700430
730,18.317576,5.039219,10.758747
740,18.552341,5.067952,10.950413
750,17.972712,4.660452,10.982034
760,18.135811,4.747533,11.014512
770,18.974263,5.307064,11.013666
780,18.265195,4.805683,11.056671
790,18.230136,4.775480,11.066917
800,17.744398,4.515202,10.971596
810,17.609157,4.361304,11.067202
820,17.943034,4.557926,11.106145
830,17.588585,4.304002,11.132582
840,17.255660,4.063210,11.160844
850,17.428990,4.126227,11.239649
860,17.485636,4.243301,11.120684
870,16.796062,3.758183,11.158787
880,16.600177,3.625248,11.162305
890,16.450287,3.486239,11.220929
900,16.434215,3.443882,11.268393
910,16.468516,3.467932,11.266617
920,16.525049,3.527841,11.233288
930,16.174709,3.307681,11.213187
940,16.150660,3.314457,11.178974
950,16.228167,3.401964,11.125221
960,16.168591,3.365027,11.121051
970,15.903840,3.237947,11.046918
980,15.548729,3.002027,11.045688
990,15.808412,3.134735,11.106309
1000,15.834340,3.122875,11.150027
1010,15.849982,3.137691,11.143446
1020,16.030485,3.258434,11.142834
1030,15.726027,3.021843,11.193262
1040,15.936103,3.211490,11.118868
