iter,overall,attack,distortion
0,8.424924,1.645324,5.956938
10,8.362994,1.588739,5.979885
20,8.231726,1.561580,5.889355
30,8.339298,1.658931,5.850902
40,8.206948,1.551924,5.879062
50,8.537147,1.708593,5.974258
60,8.386344,1.712263,5.817949
70,8.538930,1.769056,5.885346
80,8.525969,1.693162,5.986226
90,8.593251,1.690245,6.057884
100,8.510840,1.706151,5.951613
110,8.690730,1.825455,5.952548
120,8.421147,1.663197,5.926352
130,8.764166,1.872317,5.955691
140,8.630101,1.839172,5.871343
150,8.437883,1.711219,5.871054
160,8.311950,1.639242,5.853087
170,8.399037,1.654913,5.916667
180,8.444796,1.718512,5.867028
190,8.266879,1.631514,5.819608
200,8.213926,1.627738,5.772319
210,8.375554,1.709457,5.811369
220,8.191822,1.627091,5.751185
230,8.192620,1.630746,5.746501
240,8.519723,1.791858,5.831936
250,8.595077,1.727047,6.004507
260,9.082754,1.998700,6.084703
270,8.582261,1.678855,6.063978
280,8.507198,1.680663,5.986205
290,8.455046,1.669428,5.950904
300,8.337237,1.577625,5.970799
310,8.303692,1.575074,5.941080
320,8.261565,1.536303,5.957111
330,8.278978,1.576834,5.913727
340,8.318214,1.613731,5.897617
350,8.371216,1.679774,5.851554
360,8.255853,1.640406,5.795245
370,8.180325,1.624465,5.743628
380,8.456750,1.728802,5.863547
390,8.638994,1.804677,5.931978
400,8.596770,1.768702,5.943717
410,8.379079,1.673508,5.868817
420,8.181129,1.582487,5.807399
430,8.118778,1.519544,5.839462
440,8.093402,1.556723,5.758317
450,8.141911,1.577260,5.776022
460,8.203056,1.622586,5.769177
470,8.026322,1.521683,5.743797
480,8.125913,1.550894,5.799572
490,8.294330,1.641433,5.832180
500,8.653764,1.856100,5.869613
510,8.334696,1.590454,5.949015
520,8.442852,1.692002,5.904850
530,8.299503,1.639711,5.839937
540,8.290727,1.640251,5.830350
550,8.311917,1.650757,5.835781
560,8.257396,1.662280,5.763976
570,8.158063,1.610554,5.742232
580,8.168138,1.635737,5.714532
590,8.228561,1.689950,5.693637
600,8.147752,1.645616,5.679328
610,8.290609,1.713530,5.720313
620,8.025000,1.587373,5.643940
630,8.014084,1.585014,5.636562
640,8.238445,1.708645,5.675477
650,8.239404,1.715529,5.666110
660,8.244271,1.783569,5.568917
670,8.079773,1.702963,5.525329
680,8.147487,1.766468,5.497785
690,8.220609,1.805595,5.512216
700,8.153814,1.771981,5.495843
710,8.181143,1.766115,5.531971
720,8.367779,1.883972,5.541821
730,8.236126,1.752011,5.608109
740,8.113140,1.602323,5.709656
750,8.566431,1.833621,5.816000
760,8.317133,1.712488,5.748401
770,8.564486,1.831521,5.817203
780,8.622021,1.914748,5.749900
790,8.541214,1.845754,5.772583
800,8.583870,1.806005,5.874863
810,8.545587,1.812820,5.826357
820,8.259067,1.668700,5.756017
830,8.314193,1.742376,5.700628
840,8.269236,1.687940,5.737327
850,8.322348,1.760970,5.680893
860,8.173209,1.656828,5.687968
870,8.295392,1.709625,5.730954
880,8.303726,1.729614,5.709305
890,8.153934,1.609699,5.739386
900,8.340552,1.703424,5.785415
910,8.426028,1.775815,5.762305
920,8.187568,1.585698,5.809021
930,8.547813,1.812806,5.828605
940,8.290439,1.638236,5.833085
950,8.302467,1.586733,5.922367
960,8.320260,1.600920,5.918880
970,8.405725,1.700183,5.855450
980,8.374434,1.695614,5.831012
990,8.407255,1.667064,5.906660
1000,8.182908,1.629027,5.739366
1010,8.226895,1.629371,5.782838
1020,8.205077,1.644734,5.737976
1030,8.317105,1.654379,5.835536
1040,8.205171,1.645222,5.737338
1050,8.233628,1.710359,5.668090
1060,8.223796,1.632744,5.774680
1070,8.436131,1.777743,5.769516
1080,8.252255,1.656134,5.768054
1090,8.226162,1.633546,5.775843
1100,8.309701,1.674396,5.798107
1110,8.068542,1.557378,5.732476
1120,8.064338,1.582918,5.689961
1130,8.195863,1.643520,5.730584
1140,8.035519,1.568703,5.682464
1150,8.389265,1.710544,5.823449
1160,8.280179,1.628095,5.838036
1170,8.306614,1.700251,5.756238
1180,8.180259,1.589032,5.796711
1190,8.361050,1.678622,5.843118
1200,8.570262,1.844997,5.802767
1210,8.087071,1.530063,5.791977
1220,8.214338,1.582207,5.841028
1230,8.384355,1.704649,5.827382
1240,8.313278,1.657771,5.826622
1250,8.321034,1.634704,5.868978
1260,8.128220,1.475498,5.914973
1270,8.163215,1.520646,5.882245
1280,8.172938,1.534395,5.871346
1290,8.057866,1.472850,5.848591
1300,8.240476,1.586239,5.861118
1310,8.544818,1.786419,5.865190
1320,8.348460,1.639399,5.889361
1330,8.088571,1.525986,5.799592
1340,8.291115,1.675000,5.778614
1350,8.117567,1.552758,5.788430
1360,8.151955,1.606099,5.742806
1370,8.621381,1.880320,5.800901
1380,8.399335,1.794426,5.707696
1390,8.121887,1.509614,5.857466
1400,8.129071,1.547722,5.807487
1410,8.215563,1.501731,5.962966
1420,8.301645,1.644866,5.834346
1430,8.174993,1.495545,5.931675
1440,8.321231,1.630889,5.874898
1450,8.220556,1.548678,5.897538
1460,8.234529,1.532254,5.936148
1470,8.162962,1.532685,5.863935
1480,8.227154,1.596906,5.831796
1490,8.005181,1.485253,5.777302
1500,7.937598,1.441087,5.775968
1510,7.898256,1.448823,5.725022
1520,7.819509,1.395449,5.726336
1530,7.903115,1.472639,5.694156
1540,7.907470,1.474133,5.696271
1550,7.825516,1.420705,5.694458
1560,8.297124,1.697604,5.750719
1570,8.315459,1.771928,5.657567
1580,8.107494,1.618920,5.679114
1590,8.060111,1.491485,5.822884
1600,7.997670,1.504297,5.741224
1610,8.006218,1.551642,5.678755
1620,8.026828,1.540717,5.715752
1630,7.939517,1.491165,5.702770
1640,8.392149,1.701545,5.839831
1650,8.306316,1.715792,5.732627
1660,8.449180,1.726952,5.858752
1670,8.463930,1.770105,5.808773
1680,8.296406,1.623119,5.861728
1690,8.227691,1.620525,5.796903
1700,8.310984,1.597636,5.914530
1710,8.411928,1.707318,5.850951
1720,8.348966,1.620006,5.918957
1730,8.399101,1.648112,5.926934
1740,8.582935,1.776492,5.918198
1750,8.181010,1.516869,5.905706
1760,8.361839,1.654700,5.879789
1770,8.145838,1.570884,5.789511
1780,8.019671,1.487393,5.788581
1790,8.122352,1.570183,5.767077
1800,8.036763,1.534500,5.735012
1810,8.071039,1.545426,5.752900
1820,8.108439,1.502926,5.854049
1830,8.071990,1.492082,5.833866
1840,8.846147,1.855479,6.062927
1850,8.509589,1.706757,5.949453
1860,8.206955,1.527028,5.916413
1870,8.092192,1.481572,5.869834
1880,8.052951,1.454146,5.871732
1890,8.052436,1.480614,5.831514
1900,8.017876,1.475935,5.803974
1910,8.047888,1.507517,5.786613
1920,7.982356,1.425239,5.844498
1930,8.043999,1.471821,5.836267
1940,8.104865,1.553210,5.775051
1950,8.087784,1.518011,5.810769
1960,8.201995,1.575716,5.838420
1970,8.082768,1.525140,5.795057
1980,8.047901,1.527230,5.757056
1990,7.973722,1.484379,5.747152
2000,8.061921,1.480732,5.840823
2010,7.951145,1.472885,5.741818
2020,7.987838,1.530791,5.691651
2030,7.950834,1.437171,5.795078
2040,7.960144,1.486165,5.730897
2050,7.882412,1.476052,5.668333
2060,8.041544,1.595380,5.648474
2070,8.013205,1.583681,5.637683
2080,7.808386,1.446055,5.639303
2090,8.163909,1.724749,5.576785
2100,7.966922,1.613952,5.545994
2110,8.064514,1.647295,5.593572
2120,8.101066,1.642362,5.637522
2130,8.376293,1.813961,5.655351
2140,8.382183,1.813228,5.662340
2150,8.370860,1.852179,5.592591
2160,8.388597,1.885238,5.560739
2170,8.139183,1.689132,5.605484
2180,8.283941,1.779267,5.615040
2190,8.059531,1.618628,5.631589
2200,7.886385,1.509883,5.621560
2210,8.109947,1.678453,5.592267
2220,7.898715,1.534862,5.596421
2230,7.986342,1.606441,5.576681
2240,7.972493,1.577678,5.605977
2250,8.437872,1.753351,5.807847
2260,8.589363,1.854106,5.808204
2270,8.423846,1.764329,5.777352
2280,8.245402,1.557695,5.908860
2290,8.163411,1.606153,5.754182
2300,8.116511,1.511424,5.849375
2310,8.080775,1.548094,5.758634
2320,8.101669,1.586669,5.721666
2330,7.911406,1.485947,5.682486
2340,7.883255,1.471612,5.675837
2350,7.870066,1.473082,5.660443
2360,7.869488,1.457605,5.683081
2370,8.379403,1.765158,5.731666
2380,7.930530,1.462287,5.737100
2390,8.107546,1.551405,5.780438
2400,8.127688,1.574582,5.765816
2410,8.159273,1.564167,5.813022
2420,8.308453,1.616371,5.883896
2430,8.255728,1.496202,6.011424
2440,8.422899,1.569613,6.068480
2450,8.285151,1.498393,6.037561
2460,8.174770,1.501513,5.922500
2470,8.105681,1.466575,5.905819
2480,8.173967,1.530365,5.878419
2490,8.279002,1.579216,5.910178
2500,8.058374,1.439425,5.899236
2510,8.200398,1.543745,5.884780
2520,8.072046,1.416836,5.946792
2530,8.438234,1.738857,5.829947
2540,8.518960,1.792978,5.829493
2550,8.290608,1.596013,5.896588
2560,8.471800,1.693562,5.931457
2570,8.415259,1.618084,5.988133
2580,8.488094,1.689873,5.953284
2590,8.606946,1.695164,6.064199
2600,8.492417,1.655727,6.008825
2610,8.721441,1.841080,5.959821
2620,8.502346,1.638081,6.045224
2630,8.518460,1.641257,6.056575
2640,8.696387,1.746423,6.076753
