iter,overall,attack,distortion
0,9.733432,1.479287,7.514502
10,9.643095,1.436487,7.488365
20,9.737018,1.521968,7.454067
30,9.629688,1.458028,7.442646
40,9.594083,1.435489,7.440849
50,9.936204,1.575881,7.572381
60,9.760775,1.535575,7.457412
70,9.592619,1.406523,7.482835
80,9.758789,1.452978,7.579322
90,9.717647,1.473353,7.507617
100,9.628159,1.424473,7.491450
110,9.729809,1.479151,7.511083
120,9.593859,1.432864,7.444563
130,9.583401,1.432040,7.435342
140,9.551054,1.442364,7.387508
150,9.888889,1.616110,7.464724
160,9.639896,1.458202,7.452594
170,9.728340,1.539024,7.419804
180,9.739427,1.498828,7.491184
190,9.674061,1.449788,7.499379
200,9.800651,1.572411,7.442034
210,9.702458,1.451818,7.524731
220,9.643881,1.451094,7.467240
230,9.661972,1.485899,7.433124
240,9.645612,1.494400,7.404011
250,9.724278,1.549027,7.400737
260,9.893985,1.612472,7.475277
270,9.769820,1.577711,7.403253
280,9.807535,1.611979,7.389566
290,9.729970,1.570735,7.373868
300,9.800825,1.624637,7.363870
310,9.576803,1.520756,7.295669
320,9.892794,1.711890,7.324959
330,9.580832,1.479163,7.362087
340,9.544671,1.479297,7.325725
350,9.585437,1.469154,7.381706
360,9.899527,1.675818,7.385800
370,9.829011,1.629217,7.385186
380,9.827986,1.690057,7.292900
390,9.600654,1.509111,7.336988
400,9.718267,1.593903,7.327413
410,10.225361,1.844259,7.458973
420,9.875507,1.658825,7.387270
430,10.121639,1.809473,7.407429
440,9.787970,1.496748,7.542847
450,9.832334,1.561182,7.490561
460,10.009653,1.684550,7.482827
470,9.596100,1.448700,7.423051
480,9.531748,1.413336,7.411745
490,9.576580,1.434159,7.425341
500,9.641923,1.512798,7.372725
510,9.578624,1.452945,7.399206
520,9.734483,1.599542,7.335170
530,9.489882,1.409365,7.375834
540,10.401334,1.960463,7.460640
550,9.756485,1.574732,7.394387
560,9.601047,1.437144,7.445331
570,9.698204,1.531571,7.400847
580,9.612405,1.433946,7.461486
590,9.537123,1.421676,7.404609
600,9.614635,1.451205,7.437827
610,9.547984,1.445579,7.379616
620,9.500983,1.428440,7.358322
630,9.477492,1.442606,7.313583
640,9.458485,1.448485,7.285757
650,9.445980,1.451944,7.268064
660,9.515070,1.479502,7.295817
670,9.531337,1.463797,7.335642
680,9.676901,1.559062,7.338308
690,9.724136,1.553717,7.393561
700,10.126129,1.803209,7.421315
710,9.690178,1.516300,7.415727
720,9.613372,1.472458,7.404685
730,9.544956,1.435766,7.391307
740,9.553898,1.431994,7.405907
750,9.637286,1.527515,7.346014
760,9.517804,1.474433,7.306154
770,9.498537,1.487079,7.267918
780,9.490595,1.488694,7.257554
790,9.404130,1.439648,7.244658
800,9.382696,1.454847,7.200425
810,9.355428,1.423459,7.220239
820,9.389182,1.455017,7.206657
830,9.457905,1.515766,7.184257
840,9.536874,1.573721,7.176292
