iter,overall,attack,distortion
0,17.636215,4.044396,11.569621
10,17.448193,3.854326,11.666703
20,17.753386,4.000301,11.752934
30,17.368256,3.891827,11.530516
40,18.021742,4.341941,11.508831
50,17.515233,3.979384,11.546157
60,17.802159,4.175392,11.539071
70,17.544914,3.967878,11.593097
80,17.628838,4.026597,11.588943
90,17.834871,4.207576,11.523507
100,17.698397,4.116050,11.524321
110,17.337741,3.832858,11.588454
120,17.527465,3.932508,11.628703
130,17.449784,3.942909,11.535420
140,17.566969,4.023337,11.531964
150,17.209962,3.835952,11.456034
160,17.430011,3.894594,11.588120
170,17.316956,3.920038,11.436898
180,17.443214,3.970978,11.486747
190,17.470749,3.971003,11.514245
200,17.676520,4.043536,11.611216
210,17.577552,4.030132,11.532354
220,17.868541,4.195733,11.574941
230,17.417023,3.889088,11.583391
240,17.683691,4.090799,11.547493
250,18.001618,4.284150,11.575393
260,17.768513,4.162197,11.525217
270,17.484221,3.900378,11.633654
280,17.887991,4.186704,11.607934
290,17.658102,4.010525,11.642315
300,18.075678,4.335068,11.573075
310,17.452003,3.816538,11.727197
320,17.762685,3.985494,11.784444
330,17.805224,4.084525,11.678436
340,17.957072,4.071657,11.849587
350,18.137330,4.221192,11.805542
360,18.209964,4.246487,11.840233
370,17.965588,4.092224,11.827253
380,17.725691,3.848570,11.952837
390,17.784558,3.903265,11.929660
400,17.660906,3.794459,11.969218
410,17.816685,3.947501,11.895433
420,17.768689,3.899477,11.919473
430,17.564149,3.766271,11.914743
440,17.696977,3.842872,11.932669
450,17.653255,3.767224,12.002419
460,17.716389,3.913019,11.846860
470,17.616141,3.802862,11.911847
480,17.542561,3.744144,11.926345
490,17.634870,3.811598,11.917474
500,17.603964,3.833537,11.853657
510,17.627923,3.867360,11.826882
520,18.078476,4.080578,11.957609
530,17.427854,3.707990,11.865869
540,17.595020,3.839097,11.836375
550,17.322862,3.688020,11.790833
560,17.380392,3.769070,11.726787
570,17.339476,3.744096,11.723332
580,17.281339,3.690654,11.745357
590,17.395358,3.759780,11.755689
600,17.321404,3.733100,11.721755
610,17.438929,3.747763,11.817284
620,17.324374,3.665572,11.826016
630,17.257583,3.673473,11.747373
640,17.797734,4.097218,11.651907
650,17.422712,3.836706,11.667653
660,17.279921,3.752035,11.651869
670,17.679983,4.020863,11.648688
680,17.517645,3.825329,11.779651
690,17.341108,3.736029,11.737065
700,17.318060,3.757228,11.682217
710,17.362682,3.702340,11.809172
720,17.450047,3.757450,11.813872
730,17.236726,3.632076,11.788612
740,17.353665,3.725974,11.764703
750,17.506868,3.798375,11.809306
760,17.370086,3.724105,11.783930
770,17.545375,3.766371,11.895819
780,18.281139,4.142554,12.067307
