iter,overall,attack,distortion
0,40.621972,19.334398,11.620375
10,38.290287,17.638876,11.831973
20,37.650532,17.100715,11.999459
30,36.833849,16.534817,12.031623
40,36.615871,16.413013,11.996352
50,35.376459,15.491186,12.139680
60,34.463290,14.926041,12.074228
70,34.343106,14.775299,12.180157
80,33.242622,13.865006,12.445112
90,33.889883,14.314675,12.417870
100,33.175185,13.871611,12.367768
110,32.510479,13.281698,12.587932
120,32.396906,13.157912,12.660039
130,32.395512,13.126371,12.705957
140,32.456719,13.137950,12.749794
150,31.985486,12.726035,12.896434
160,32.494076,13.116348,12.819553
170,31.577854,12.428984,12.934378
180,31.386736,12.271837,12.978980
190,31.326022,12.298716,12.877947
200,31.249940,12.188743,12.966826
210,30.720492,11.794695,13.028450
220,30.611196,11.782699,12.937148
230,30.334045,11.608151,12.921817
240,30.533209,11.726240,12.943849
250,29.656444,11.085471,13.028236
260,30.219360,11.476533,13.004560
270,30.194153,11.508435,12.931500
280,29.931243,11.314054,12.960161
290,28.880173,10.536706,13.075114
300,29.452078,10.953637,13.021623
310,29.984298,11.303719,13.028719
320,29.492362,10.927821,13.100631
330,28.760023,10.472700,13.050973
340,29.205223,10.693645,13.164755
350,28.990160,10.546249,13.170785
360,29.234066,10.742049,13.120993
370,28.722164,10.392952,13.132737
380,28.203078,10.087989,13.071094
390,27.780597,9.763016,13.136072
400,28.443938,10.169391,13.189851
410,28.414176,10.158273,13.176767
420,28.017126,9.913437,13.146971
430,27.561891,9.597627,13.165450
440,27.791329,9.823179,13.056560
450,27.635147,9.742602,13.021244
460,27.617650,9.753032,12.988102
470,27.976483,9.932057,13.078397
480,27.119219,9.451049,12.942645
490,27.442073,9.674656,12.930088
500,27.111965,9.405335,13.003962
510,27.694083,9.887025,12.863546
520,27.442647,9.640437,12.981992
530,27.146875,9.445075,12.979261
540,27.631678,9.686625,13.101739
550,27.429274,9.555081,13.096653
560,26.974851,9.288206,13.042542
570,27.029518,9.289190,13.095731
580,26.666893,9.044759,13.099755
590,26.620182,9.029662,13.075689
600,26.718162,9.120444,13.037496
610,26.979541,9.335990,12.975555
620,26.603607,9.110464,12.937910
630,26.446451,8.970806,12.990243
640,26.589644,9.082964,12.965199
650,26.686197,9.139387,12.977116
660,26.748997,9.201119,12.947319
670,26.337980,8.947389,12.916897
680,26.284485,8.868452,12.981807
690,26.566173,9.085437,12.938018
700,26.168344,8.781279,12.996424
710,26.195659,8.732386,13.097080
720,26.921846,9.241278,13.059928
730,26.163408,8.768310,13.010942
740,26.192050,8.856879,12.906730
750,26.174708,8.832144,12.926492
760,25.782534,8.571952,12.924605
770,25.915855,8.669253,12.911975
780,25.761125,8.555471,12.927918
790,25.681912,8.475065,12.969314
800,25.899335,8.630658,12.953349
810,25.441595,8.276017,13.027569
820,25.509804,8.401179,12.908036
830,25.716571,8.531497,12.919325
840,25.484674,8.367195,12.933882
850,25.448678,8.299013,13.000159
860,25.042860,8.076105,12.928702
870,25.277860,8.260280,12.887439
880,25.338661,8.322378,12.855093
890,25.240815,8.248214,12.868493
900,25.469884,8.372988,12.910401
910,25.435549,8.339733,12.925950
920,25.235866,8.182866,12.961567
930,25.297332,8.122807,13.113122
940,25.327988,8.175370,13.064933
950,24.904268,7.870341,13.098756
960,24.846748,7.794535,13.154945
970,25.236642,8.020985,13.205164
980,24.726870,7.688164,13.194623
990,24.970869,7.821641,13.238406
1000,25.093865,7.890377,13.258299
1010,24.772277,7.710137,13.207073
1020,24.868110,7.759602,13.228707
1030,24.876501,7.787926,13.194612
1040,24.652591,7.635303,13.199636
1050,24.429420,7.479252,13.210542
1060,24.562386,7.558349,13.224861
1070,24.315802,7.413617,13.195377
1080,24.581339,7.579107,13.212678
1090,24.260374,7.360004,13.220368
1100,24.240731,7.312985,13.271253
1110,24.289718,7.458804,13.101512
1120,24.067885,7.313247,13.098015
1130,24.103651,7.272625,13.194714
1140,24.406851,7.510460,13.141160
1150,24.013359,7.260547,13.122537
1160,24.339316,7.502423,13.085681
1170,24.322943,7.523514,13.037672
1180,23.875751,7.204173,13.069491
1190,24.334007,7.507753,13.072378
1200,23.922754,7.249364,13.048708
1210,23.861995,7.187211,13.081178
1220,23.875863,7.224364,13.039317
1230,23.960692,7.324422,12.974059
1240,23.909322,7.284971,12.981866
1250,24.105711,7.374706,13.043651
1260,23.651729,7.084065,13.025631
1270,23.768376,7.104122,13.112192
1280,23.899645,7.174372,13.138086
1290,23.941352,7.232468,13.092650
1300,23.648700,6.950891,13.222364
1310,23.749816,7.062210,13.156501
1320,23.503078,6.886044,13.174012
1330,23.572477,6.907148,13.211754
1340,23.453280,6.858457,13.165594
1350,23.505983,6.861576,13.213619
1360,23.543594,6.968414,13.090973
1370,23.539759,6.965733,13.091159
1380,23.536961,7.061223,12.945126
1390,23.712334,7.173442,12.952170
1400,23.515849,6.996565,13.021002
1410,23.507053,6.995398,13.013956
1420,23.617534,7.073901,13.006682
1430,23.709791,7.133816,13.009067
1440,23.478701,6.952398,13.050104
1450,23.347184,6.884702,13.020130
1460,23.617091,7.038635,13.059138
1470,23.304774,6.794706,13.112715
1480,23.311694,6.847463,13.040499
1490,23.132390,6.761311,12.990424
1500,23.155261,6.778352,12.987732
1510,22.940663,6.579270,13.071758
1520,23.082376,6.664354,13.085845
1530,23.198359,6.802197,12.995063
1540,23.258286,6.825831,13.019539
1550,23.072746,6.695837,13.028990
1560,23.009955,6.654161,13.028713
1570,22.713657,6.506985,12.953179
1580,23.203593,6.912827,12.834352
1590,22.942731,6.677121,12.927050
1600,22.870621,6.645302,12.902668
1610,23.190223,6.865285,12.892295
1620,22.769748,6.569639,12.915290
1630,22.887159,6.624986,12.949680
1640,22.731268,6.471513,13.023998
1650,22.760207,6.553609,12.929793
1660,22.873854,6.606193,12.964564
1670,22.859068,6.594557,12.967232
1680,22.920972,6.610501,13.005221
1690,22.941847,6.693607,12.901436
1700,22.659368,6.466766,12.959218
1710,22.749037,6.593944,12.858122
1720,22.800083,6.613854,12.879302
1730,22.717319,6.552973,12.887858
1740,22.689208,6.533171,12.889452
1750,22.775982,6.659156,12.787248
1760,22.662212,6.561546,12.819893
1770,22.649398,6.574331,12.787901
1780,22.646824,6.601008,12.745313
1790,22.590876,6.518255,12.813492
1800,22.419959,6.431530,12.772665
1810,22.541778,6.530924,12.745391
1820,22.517991,6.530864,12.721695
1830,22.984383,6.820387,12.753802
1840,22.690278,6.640883,12.728955
1850,22.651645,6.586770,12.771489
1860,22.740283,6.619716,12.810710
1870,22.890290,6.663925,12.894403
1880,22.657561,6.423635,13.022109
1890,22.653422,6.458936,12.965018
1900,22.666179,6.416129,13.041985
1910,22.508306,6.278369,13.090752
1920,22.423941,6.289159,12.990202
1930,22.436096,6.290426,13.000457
1940,22.513492,6.332690,13.014458
1950,22.196094,6.172111,12.937928
1960,22.224928,6.161052,12.983350
1970,22.277740,6.201095,12.976098
1980,22.367803,6.217260,13.041912
1990,22.185919,6.133322,12.985935
2000,22.386202,6.312231,12.917855
2010,22.438596,6.405759,12.829957
2020,22.627409,6.597154,12.731679
2030,22.532175,6.579898,12.662327
2040,22.115767,6.249568,12.741415
2050,22.716371,6.671427,12.709231
2060,22.349968,6.447154,12.679237
2070,22.675455,6.659565,12.686107
2080,21.808736,6.086988,12.678253
2090,21.842168,6.118729,12.664075
2100,22.091895,6.265409,12.693781
2110,21.986375,6.202495,12.682632
2120,22.173787,6.250899,12.797439
2130,21.979230,6.127509,12.787966
2140,22.030680,6.143281,12.815759
2150,21.706717,5.961377,12.764650
2160,21.623233,5.864828,12.825991
2170,21.830616,6.020808,12.799404
2180,21.757694,5.957041,12.822133
2190,21.592491,5.842747,12.828370
2200,21.707256,5.937839,12.800498
2210,21.656269,5.872061,12.848178
2220,21.473864,5.757176,12.838099
2230,21.591187,5.823455,12.856004
2240,21.620089,5.876228,12.805748
2250,21.557092,5.835155,12.804358
2260,21.433094,5.735974,12.829132
2270,21.467213,5.779956,12.797280
2280,21.319069,5.767229,12.668226
2290,21.275369,5.754192,12.644080
2300,21.483886,5.839913,12.724016
2310,21.536474,5.892133,12.698274
2320,21.380575,5.824252,12.644196
2330,21.214806,5.717017,12.639280
2340,21.455990,5.949805,12.531283
2350,21.353462,5.846903,12.583107
2360,21.300001,5.821373,12.567941
2370,21.299072,5.812684,12.580045
2380,21.462168,5.902310,12.608703
2390,21.190469,5.724900,12.603119
2400,21.545603,6.005326,12.537614
2410,21.385543,5.876541,12.570732
2420,21.276171,5.768162,12.623927
2430,21.118202,5.777633,12.451752
2440,21.248005,5.801968,12.545053
2450,21.185277,5.792435,12.496624
2460,20.919921,5.579449,12.550747
2470,20.955443,5.627363,12.514398
2480,20.886056,5.626451,12.446379
2490,21.062061,5.789501,12.377810
2500,20.924340,5.675925,12.410452
2510,21.501837,6.088581,12.368965
2520,20.890542,5.658756,12.402408
2530,20.986219,5.716761,12.411076
2540,20.909180,5.696421,12.364549
2550,21.156075,5.841751,12.393449
2560,21.061542,5.788623,12.378607
2570,20.972467,5.653364,12.492421
2580,21.165775,5.765516,12.517501
2590,21.014451,5.596191,12.620164
2600,21.147648,5.676891,12.632311
2610,20.692628,5.541360,12.380589
2620,21.010109,5.739008,12.401597
2630,20.719606,5.512493,12.450867
2640,20.993740,5.723630,12.408295
2650,20.810677,5.634159,12.359438
2660,20.955658,5.732081,12.357537
2670,20.751925,5.626969,12.311472
2680,21.089080,5.823403,12.353976
2690,21.030319,5.819859,12.300529
2700,20.644991,5.577798,12.278294
2710,20.795535,5.747514,12.174263
2720,20.981672,5.874917,12.169296
2730,20.896470,5.741944,12.283554
2740,21.346802,6.042991,12.282315
2750,20.836920,5.717059,12.261330
2760,21.006587,5.895694,12.163046
2770,21.072814,5.885935,12.243912
2780,20.899571,5.774436,12.237916
2790,21.257573,6.001467,12.255372
2800,20.930698,5.807657,12.219212
2810,20.972447,5.857754,12.185816
2820,20.935909,5.751158,12.309172
2830,20.887591,5.747670,12.266086
2840,20.781950,5.676852,12.266672
2850,20.572256,5.606098,12.163109
2860,20.666569,5.666503,12.166815
2870,20.558921,5.652910,12.079556
2880,20.817584,5.765465,12.169386
2890,20.813643,5.774336,12.152139
2900,20.701101,5.765918,12.052224
2910,20.688842,5.615802,12.265138
2920,20.753084,5.658534,12.265283
2930,20.747151,5.678613,12.229232
2940,20.909578,5.728704,12.316521
2950,20.633677,5.447698,12.462129
2960,20.854259,5.496628,12.609318
2970,20.698477,5.496304,12.454022
2980,20.697199,5.516413,12.422580
2990,20.649064,5.488337,12.416559
3000,20.511042,5.430542,12.365229
3010,20.439704,5.383334,12.364702
3020,20.581366,5.477229,12.365523
3030,20.445369,5.402425,12.341731
3040,20.413298,5.397602,12.316894
3050,20.508141,5.445272,12.340232
3060,20.927118,5.787483,12.245893
3070,20.500553,5.479994,12.280561
3080,20.673571,5.531963,12.375627
3090,20.449526,5.428667,12.306525
3100,20.534007,5.438896,12.375663
3110,20.859648,5.647595,12.388255
3120,20.483316,5.467202,12.282513
3130,20.444456,5.431040,12.297895
3140,20.499827,5.455833,12.316077
3150,20.495817,5.489231,12.261970
3160,20.280455,5.375585,12.217077
3170,20.298000,5.442674,12.133989
3180,20.287240,5.420907,12.155880
3190,20.161319,5.364521,12.114538
3200,20.251351,5.409895,12.136509
3210,20.571724,5.646142,12.102511
3220,21.305474,6.088117,12.173299
3230,20.422204,5.540759,12.111066
3240,20.272969,5.446448,12.103296
