iter,overall,attack,distortion
0,19.416847,6.146345,10.197330
10,19.445913,6.201277,10.143997
20,19.536828,6.247230,10.165983
30,19.517249,6.245326,10.149260
40,19.414666,6.101282,10.262742
50,19.500491,6.199001,10.201989
60,19.268931,6.085534,10.140630
70,19.255667,6.109040,10.092107
80,19.266948,6.131430,10.069802
90,19.305944,6.168724,10.052858
100,19.166606,6.076048,10.052534
110,19.019867,5.978565,10.052020
120,19.609044,6.248080,10.236925
130,19.431166,6.158768,10.193014
140,19.452551,6.119075,10.273938
150,19.402180,6.111450,10.235006
160,19.419180,6.123546,10.233862
170,19.381407,6.106189,10.222123
180,19.443575,6.047750,10.371951
190,19.489715,6.140608,10.278803
200,19.336003,5.961389,10.393921
210,19.408654,6.012459,10.389965
220,19.260767,5.976846,10.295497
230,19.326552,6.022151,10.293325
240,19.293901,6.021093,10.262262
250,19.211869,5.953905,10.281011
260,19.259873,5.988533,10.277072
270,19.264696,5.995004,10.272189
280,19.167705,5.906280,10.308285
290,19.572629,6.193828,10.281886
300,19.318418,6.014553,10.296589
310,20.197867,6.331302,10.700913
320,19.720204,6.233063,10.370609
330,19.812392,6.266494,10.412651
340,19.612030,6.109831,10.447283
350,19.455571,6.068244,10.353205
360,19.422930,5.995204,10.430125
370,19.421450,6.026753,10.381320
380,19.443094,6.045827,10.374354
390,19.337634,5.942071,10.424527
400,19.286339,5.967250,10.335464
410,19.378269,6.027193,10.337479
420,19.228460,5.946985,10.307984
430,19.330253,6.028698,10.287206
440,19.366961,6.018120,10.339781
450,19.175039,5.926797,10.284843
460,19.386541,6.066815,10.286319
470,19.097782,5.892828,10.258540
480,19.161221,5.861805,10.368514
490,19.172675,5.926636,10.282721
500,19.205878,5.913748,10.335256
510,19.450422,6.108585,10.287545
520,19.304638,6.049064,10.231042
530,19.091466,5.888952,10.258039
540,19.130148,5.934707,10.228087
550,18.986753,5.841909,10.223889
560,19.033051,5.882748,10.208929
570,19.165535,5.994356,10.174002
580,19.363347,6.095324,10.220361
590,19.049733,5.874008,10.238721
600,18.909678,5.805548,10.201355
610,19.085268,5.894579,10.243400
620,19.246938,6.009179,10.233169
630,19.137020,5.946891,10.216684
640,19.139657,5.966011,10.190641
650,19.003157,5.845922,10.234274
660,19.327077,6.084704,10.200021
670,19.386558,6.101082,10.234935
680,19.450682,6.182634,10.176731
690,19.368013,6.082127,10.244822
700,19.375307,6.078367,10.257756
710,19.362807,6.094996,10.220312
720,19.348843,6.048271,10.276437
730,19.345183,6.050753,10.269053
740,19.376834,6.065041,10.279273
750,19.098572,5.851480,10.321352
760,19.225573,5.927502,10.334319
770,19.342139,6.004339,10.335630
780,19.029807,5.795182,10.337033
790,19.125585,5.884928,10.298193
800,19.105200,5.878948,10.286779
810,18.966539,5.791919,10.278661
820,19.191475,5.921866,10.308676
830,19.090225,5.880744,10.269109
840,19.238259,5.929139,10.344550
850,19.118857,5.829914,10.373986
860,19.162772,5.774321,10.501290
870,19.181186,5.724060,10.595096
880,19.254805,5.779777,10.585140
890,19.320636,5.789989,10.635652
900,19.011978,5.561348,10.669956
910,19.032397,5.574468,10.670696
920,18.781007,5.433671,10.630501
930,19.053853,5.615198,10.631056
940,19.222842,5.697128,10.677149
950,19.069072,5.535200,10.766272
960,19.028109,5.501341,10.776098
970,18.918863,5.466729,10.718769
980,19.019922,5.565945,10.671004
990,19.018828,5.502336,10.765325
1000,18.960965,5.481954,10.738034
1010,18.936951,5.479729,10.717357
1020,18.877801,5.483694,10.652261
1030,18.817925,5.441972,10.654967
1040,18.801332,5.455520,10.618051
1050,19.164164,5.659267,10.675263
1060,19.212752,5.646411,10.743135
1070,18.930199,5.405746,10.821579
1080,19.094707,5.556427,10.760066
1090,18.926929,5.427019,10.786401
1100,19.315808,5.625600,10.877408
1110,19.167509,5.440556,11.006675
1120,19.167860,5.508392,10.905271
1130,19.358817,5.574343,10.997302
1140,19.278129,5.606546,10.868310
1150,19.228979,5.548583,10.906105
1160,18.905037,5.301132,10.953339
1170,18.835939,5.291283,10.899014
1180,18.763083,5.261152,10.871355
1190,18.714017,5.259557,10.824682
1200,18.867230,5.344195,10.850936
1210,18.841024,5.300236,10.890671
1220,18.856885,5.312455,10.888203
1230,18.670540,5.203407,10.865429
1240,18.885794,5.324542,10.898982
1250,18.659291,5.169618,10.904864
1260,18.515189,5.119342,10.836176
1270,18.596300,5.162413,10.852680
1280,18.391168,5.018332,10.863671
1290,18.577227,5.182777,10.803062
1300,18.414985,5.078014,10.797963
1310,18.223301,4.943472,10.808093
1320,18.406096,5.052648,10.827124
1330,18.434141,5.155750,10.700515
1340,18.063669,4.849547,10.789349
1350,18.152581,4.917102,10.776928
1360,18.248773,4.973853,10.787993
1370,18.100130,4.861871,10.807323
1380,18.138144,4.893269,10.798240
1390,18.148396,4.870369,10.842842
1400,18.254378,4.915469,10.881175
1410,18.190542,4.909146,10.826823
1420,18.309316,4.987243,10.828451
1430,17.864110,4.602953,10.959681
1440,18.263568,4.913144,10.893852
1450,18.119682,4.806105,10.910524
1460,18.193526,4.927592,10.802139
1470,18.006985,4.784976,10.829522
1480,18.047437,4.853674,10.766925
1490,18.026105,4.832065,10.778009
1500,17.761192,4.626265,10.821794
1510,17.855602,4.664373,10.859042
1520,17.775512,4.647427,10.804371
1530,17.854314,4.660477,10.863599
1540,17.665252,4.537180,10.859482
1550,17.748387,4.530645,10.952419
1560,17.862582,4.580732,10.991484
1570,17.787018,4.498174,11.039757
1580,17.849174,4.510985,11.082696
1590,17.662764,4.379760,11.093124
1600,17.825067,4.481068,11.103465
1610,17.736623,4.489963,11.001680
1620,17.875495,4.583390,11.000409
1630,17.784121,4.565276,10.936207
1640,17.683971,4.495656,10.940488
1650,17.655414,4.451556,10.978080
1660,17.789894,4.533332,10.989896
1670,18.001100,4.702284,10.947675
1680,17.611557,4.436731,10.956460
1690,17.851879,4.610850,10.935603
1700,17.969987,4.713486,10.899758
1710,17.875097,4.655892,10.891259
1720,18.018879,4.728886,10.925550
1730,17.802428,4.575930,10.938533
1740,17.874581,4.652989,10.895098
1750,17.697465,4.542857,10.883179
1760,17.569275,4.406656,10.959291
1770,17.757095,4.532834,10.957843
1780,17.659741,4.423020,11.025210
1790,17.960380,4.661848,10.967607
1800,17.419683,4.275187,11.006903
1810,17.720034,4.495171,10.977277
1820,17.725151,4.483047,11.000581
1830,17.829315,4.574764,10.967168
1840,17.744918,4.525946,10.956000
1850,17.560893,4.410991,10.944406
1860,17.588228,4.393327,10.998238
1870,17.849389,4.564354,11.002859
1880,17.757162,4.474942,11.044750
1890,17.575354,4.340162,11.065110
1900,17.593830,4.358850,11.055555
1910,17.798927,4.462840,11.104667
1920,17.741866,4.469239,11.038007
1930,17.556025,4.330927,11.059634
1940,17.707147,4.440848,11.045875
1950,17.519449,4.338989,11.010965
1960,17.562831,4.338932,11.054432
1970,17.599531,4.357827,11.062791
1980,17.542679,4.380431,10.972032
1990,17.761594,4.541302,10.949641
2000,17.670555,4.493568,10.930203
2010,17.544638,4.373263,10.984743
2020,17.543700,4.408232,10.931352
2030,17.466166,4.352574,10.937305
2040,17.508134,4.392858,10.918846
2050,17.454010,4.353890,10.923175
2060,17.594134,4.428613,10.951215
2070,17.401978,4.237944,11.045062
2080,17.392213,4.236536,11.037409
2090,17.403841,4.269624,10.999405
2100,17.777560,4.506581,11.017689
2110,17.329145,4.230835,10.982892
2120,17.494104,4.322768,11.009952
2130,17.415673,4.303184,10.960898
2140,17.357752,4.207617,11.046326
2150,17.521644,4.331847,11.023874
2160,17.341261,4.251155,10.964529
2170,17.324565,4.258012,10.937547
2180,17.271246,4.208073,10.959136
2190,17.466479,4.350580,10.940609
2200,17.386256,4.261929,10.993361
2210,17.489164,4.351308,10.962202
2220,17.401060,4.299650,10.951585
2230,17.282431,4.216862,10.957138
2240,17.219979,4.121287,11.038049
2250,17.321243,4.142323,11.107759
2260,17.513266,4.226237,11.173910
2270,17.166550,4.010872,11.150242
2280,17.285111,4.055915,11.201238
2290,17.265387,4.075894,11.151545
2300,17.208511,4.040940,11.147101
2310,17.290011,4.091821,11.152280
2320,17.311795,4.089762,11.177152
2330,17.195894,3.974331,11.234398
2340,17.302304,4.098997,11.153808
2350,17.106050,3.964820,11.158819
2360,17.162952,4.011688,11.145420
2370,17.191286,3.942623,11.277351
2380,17.393992,4.168381,11.141420
2390,17.309371,4.101552,11.157043
2400,17.151322,4.037815,11.094599
2410,17.021375,3.944985,11.103898
2420,17.408911,4.190012,11.123893
2430,17.191518,4.060350,11.100993
2440,17.145675,4.019569,11.116322
2450,17.278767,4.039340,11.219757
2460,17.284581,4.043448,11.219409
2470,17.172224,3.939844,11.262458
2480,17.143392,3.935474,11.240181
2490,17.307994,4.022166,11.274745
2500,17.367458,4.053450,11.287284
2510,17.280047,4.033887,11.229217
2520,17.197221,3.987367,11.216171
2530,17.124035,3.962725,11.179947
2540,17.164302,3.909534,11.300001
2550,17.477237,4.153906,11.246378
2560,17.147069,3.951194,11.220277
2570,17.214226,3.964591,11.267340
2580,17.056898,3.876867,11.241598
2590,17.214730,3.995106,11.222072
