iter,overall,attack,distortion
0,27.116976,11.073745,10.506359
10,27.340560,11.209573,10.526201
20,25.916162,10.150023,10.691127
30,27.343769,11.077962,10.726826
40,25.663623,9.883114,10.838952
50,25.990916,10.143330,10.775921
60,25.049062,9.389140,10.965351
70,24.984425,9.406200,10.875125
80,24.568780,9.135838,10.865023
90,25.443694,9.667568,10.942343
100,24.804293,9.299218,10.855467
110,24.430659,9.050848,10.854387
120,24.487401,9.041373,10.925342
130,23.793039,8.537730,10.986445
140,24.391990,8.930004,10.996984
150,24.046355,8.616669,11.121351
160,23.851198,8.520939,11.069789
170,24.079300,8.647947,11.107379
180,23.097269,7.978303,11.129815
190,23.356258,8.140620,11.145329
200,23.225646,8.034689,11.173613
210,23.159836,8.018608,11.131924
220,23.504101,8.156410,11.269486
230,23.964311,8.429647,11.319840
240,23.173147,7.933324,11.273161
250,23.345249,8.024552,11.308421
260,23.275998,7.970547,11.320178
270,23.061983,7.779091,11.393346
280,23.266500,7.940352,11.355973
290,23.148534,7.739377,11.539469
300,22.897176,7.639240,11.438316
310,22.611735,7.396384,11.517160
320,22.928913,7.639585,11.469535
330,22.551904,7.397370,11.455849
340,22.504715,7.323262,11.519822
350,22.463956,7.297779,11.517288
360,22.228323,7.131874,11.530511
370,22.009296,6.985932,11.530399
380,22.257217,7.153673,11.526708
390,21.866085,6.800421,11.665453
400,21.897647,6.954682,11.465625
410,22.092719,7.044387,11.526138
420,22.092658,7.028095,11.550516
430,21.583646,6.594356,11.692112
440,21.858989,6.834982,11.606516
450,21.910703,6.860790,11.619518
460,21.959185,6.766536,11.809380
470,21.874027,6.704497,11.817281
480,21.904049,6.785400,11.725948
490,21.439217,6.477286,11.723290
500,21.345070,6.452060,11.666979
510,21.590519,6.670304,11.585062
520,21.292716,6.461381,11.600644
530,21.383205,6.479980,11.663236
540,21.270721,6.420864,11.639424
550,21.631568,6.653580,11.651198
560,21.262227,6.467890,11.560392
570,21.603038,6.682536,11.579234
580,21.624643,6.680592,11.603754
590,21.320371,6.440323,11.659887
600,21.404252,6.450208,11.728941
610,21.299714,6.429334,11.655713
620,21.332305,6.465703,11.633750
630,21.308828,6.435306,11.655869
640,21.217302,6.338733,11.709203
650,21.236291,6.397974,11.639330
660,21.132232,6.338049,11.625158
670,20.981521,6.268674,11.578509
680,20.991746,6.271285,11.584819
690,21.056223,6.257532,11.669925
700,21.345142,6.494279,11.603723
710,21.058053,6.262143,11.664838
720,20.660183,5.993947,11.669262
730,20.740364,6.053671,11.659858
740,20.648855,6.014192,11.627567
750,20.633777,6.016205,11.609470
760,20.511602,6.003690,11.506067
770,20.711328,6.097917,11.564453
780,20.702476,6.075733,11.588877
790,21.219924,6.471008,11.513411
800,20.736896,6.183716,11.461322
810,20.674342,6.186790,11.394157
820,20.484477,5.973530,11.524182
830,20.436983,5.942191,11.523696
840,20.447366,5.988316,11.464892
850,20.411081,5.909071,11.547474
860,20.615521,6.040808,11.554309
870,20.056576,5.644499,11.589828
880,20.191889,5.782950,11.517464
890,20.261098,5.881711,11.438531
900,20.712236,6.151132,11.485538
910,20.594852,6.043892,11.529014
920,20.457236,5.931392,11.560149
930,20.194763,5.728496,11.602020
940,20.167687,5.661206,11.675877
950,20.095010,5.645097,11.627364
960,19.910091,5.590918,11.523714
970,19.952459,5.634691,11.500422
980,20.267560,5.842908,11.503198
990,19.959709,5.654965,11.477262
1000,20.031273,5.736346,11.426754
1010,19.900244,5.707795,11.338551
1020,19.942376,5.743982,11.326402
1030,19.912067,5.710115,11.346894
1040,19.631251,5.537081,11.325629
1050,19.881471,5.744336,11.264966
1060,19.621791,5.565381,11.273720
1070,19.784215,5.734568,11.182362
1080,19.778593,5.686874,11.248282
1090,19.604250,5.617745,11.177632
1100,19.512058,5.542640,11.198098
1110,20.354617,6.132306,11.156158
1120,19.731969,5.736142,11.127756
1130,19.675697,5.684407,11.149086
1140,19.836853,5.744941,11.219442
1150,19.748023,5.687117,11.217347
1160,19.987268,5.739975,11.377306
1170,19.697713,5.564573,11.350853
1180,19.627135,5.423211,11.492319
1190,19.667350,5.486310,11.437885
1200,19.656232,5.464572,11.459374
1210,19.538472,5.379020,11.469943
1220,19.666366,5.464406,11.469757
1230,19.667194,5.454053,11.486114
1240,19.630052,5.462070,11.436946
1250,19.360023,5.332629,11.361080
1260,19.126550,5.179950,11.356625
1270,19.369328,5.352370,11.340773
1280,19.349877,5.367807,11.298166
1290,19.255519,5.331396,11.258425
1300,19.299353,5.372371,11.240796
1310,19.591454,5.570637,11.235498
1320,19.217346,5.290813,11.281127
1330,19.302063,5.331870,11.304258
1340,19.084297,5.189074,11.300687
1350,19.386777,5.383890,11.310942
1360,19.359828,5.397593,11.263439
1370,19.117209,5.213132,11.297511
1380,19.353969,5.361873,11.311160
1390,19.288815,5.341880,11.275996
1400,19.144628,5.230702,11.298575
1410,19.173291,5.280937,11.251884
1420,19.081684,5.217462,11.255491
1430,19.207676,5.287704,11.276120
1440,19.072678,5.182774,11.298517
1450,19.069590,5.132450,11.370915
1460,19.437145,5.367060,11.386554
1470,19.190253,5.193202,11.400450
1480,19.227424,5.216371,11.402867
1490,19.112048,5.071583,11.504674
1500,19.031368,5.071505,11.424110
1510,19.107159,5.067487,11.505929
1520,19.298775,5.228857,11.455490
1530,18.899939,4.981210,11.428124
1540,18.908964,5.016079,11.384846
