iter,overall,attack,distortion
0,20.715092,8.619837,7.785336
10,19.373617,7.691165,7.836869
20,20.352002,8.273189,7.942219
30,19.784533,7.724699,8.197484
40,19.106062,7.384520,8.029282
50,19.536354,7.563428,8.191212
60,18.322652,6.779940,8.152743
70,18.039101,6.612748,8.119980
80,18.111499,6.603525,8.206212
90,18.003047,6.457151,8.317320
100,17.761382,6.260140,8.371171
110,17.475216,6.053096,8.395573
120,17.157233,5.815265,8.434335
130,16.821709,5.542741,8.507597
140,16.815918,5.608115,8.403746
150,17.080706,5.811359,8.363667
160,16.602692,5.507026,8.342154
170,16.130830,5.149617,8.406405
180,16.143349,5.163812,8.397632
190,16.192478,5.184005,8.416471
200,15.574209,4.760230,8.433864
210,15.471962,4.627674,8.530452
220,15.369920,4.577262,8.504028
230,14.943092,4.269941,8.538181
240,15.038596,4.329699,8.544047
250,14.950690,4.263640,8.555230
260,14.855305,4.207992,8.543318
270,14.628714,4.059166,8.539965
280,14.421978,3.919916,8.542104
290,14.511884,4.020833,8.480635
300,14.269078,3.887069,8.438475
310,14.295403,3.875721,8.481822
320,14.676972,4.181693,8.404432
330,14.277975,3.925945,8.389057
340,14.480963,3.987479,8.499744
350,14.540793,4.067551,8.439466
360,14.236749,3.849676,8.462235
370,13.812090,3.597868,8.415288
380,13.982034,3.693261,8.442143
390,14.059798,3.768225,8.407460
400,13.920195,3.667800,8.418495
410,13.878460,3.670511,8.372693
420,13.751818,3.583416,8.376694
430,13.797370,3.620798,8.366174
440,13.608368,3.540472,8.297660
450,13.483692,3.454077,8.302577
460,13.790222,3.644596,8.323329
470,13.685642,3.584902,8.308289
480,13.260905,3.297211,8.315089
490,13.509252,3.472884,8.299925
500,13.396926,3.407927,8.285035
510,13.473209,3.530795,8.177017
520,13.216427,3.346721,8.196345
530,13.095446,3.280268,8.175045
540,13.259316,3.381685,8.186789
550,13.170275,3.336228,8.165934
560,13.163581,3.380330,8.093086
570,13.117622,3.298117,8.170446
580,13.157428,3.351196,8.130634
590,12.961265,3.315376,7.988201
600,12.789609,3.146791,8.069422
610,13.015066,3.259233,8.126217
620,12.926420,3.229412,8.082302
630,12.744828,3.144689,8.027794
640,12.709597,3.139166,8.000848
650,12.679658,3.158961,7.941218
660,12.728569,3.183440,7.953409
670,12.733082,3.212962,7.913639
680,12.569030,3.084636,7.942076
690,12.605187,3.081723,7.982602
700,12.820657,3.245676,7.952144
710,12.441495,3.048873,7.868185
720,12.542108,3.035661,7.988616
730,12.848610,3.258499,7.960862
740,12.598051,3.140726,7.886962
750,12.518489,3.087354,7.887458
760,12.489174,3.059484,7.899948
770,12.240128,2.899826,7.890389
780,12.593503,3.183219,7.818674
790,12.376937,3.025609,7.838524
800,12.342011,3.001810,7.839296
810,12.164819,2.876759,7.849679
820,12.764740,3.170654,8.008760
830,12.266462,2.885065,7.938865
840,12.530490,3.062575,7.936628
850,12.306566,2.872102,7.998412
860,12.301172,2.825320,8.063192
870,12.250418,2.858632,7.962471
880,12.263822,2.887278,7.932906
890,12.154761,2.841141,7.893050
900,12.023120,2.773786,7.862442
910,12.035119,2.822223,7.801785
920,12.007167,2.797593,7.810778
930,11.985764,2.815789,7.762081
940,12.068600,2.876211,7.754283
950,11.855229,2.706729,7.795136
960,11.980191,2.740460,7.869500
970,12.030675,2.809762,7.816032
980,11.842049,2.651925,7.864162
990,11.887451,2.688631,7.854504
1000,11.825520,2.688342,7.793007
1010,11.548865,2.487967,7.816915
1020,11.652722,2.597546,7.756403
1030,11.617802,2.590233,7.732452
1040,11.556133,2.558078,7.719017
1050,11.596609,2.555588,7.763227
1060,11.493195,2.530826,7.696956
1070,11.415263,2.499376,7.666199
1080,11.621124,2.600145,7.720907
1090,11.375624,2.442879,7.711305
1100,11.389888,2.490627,7.653947
1110,11.361406,2.457021,7.675875
1120,11.352321,2.459149,7.663598
1130,11.359169,2.447840,7.687409
1140,11.543275,2.542638,7.729318
1150,11.572607,2.587305,7.691649
1160,11.322577,2.441750,7.659952
1170,11.571659,2.576695,7.706616
1180,11.436903,2.519378,7.657836
1190,11.479939,2.559210,7.641123
1200,11.363778,2.511893,7.595939
1210,11.395966,2.507256,7.635083
1220,11.386645,2.418383,7.759070
1230,11.533781,2.611159,7.617043
1240,11.289096,2.379983,7.719122
1250,11.500405,2.555754,7.666774
1260,11.132440,2.294451,7.690764
1270,11.433161,2.482325,7.709674
1280,11.113888,2.300509,7.663125
1290,11.161336,2.324184,7.675061
1300,11.289169,2.401775,7.686507
1310,11.306416,2.395825,7.712679
1320,11.251827,2.335956,7.747893
1330,11.066918,2.240163,7.706674
1340,11.024013,2.232016,7.675988
1350,11.151687,2.338432,7.644040
1360,11.006531,2.266866,7.606233
1370,11.018293,2.250278,7.642877
1380,10.941182,2.238120,7.584002
1390,11.020075,2.298196,7.572781
1400,10.939972,2.253046,7.560403
1410,10.948708,2.300913,7.497339
