iter,overall,attack,distortion
0,61.730995,41.096101,0.086843
10,60.106151,39.805391,0.398064
20,59.955355,39.493196,0.715561
30,61.034772,40.251338,0.657765
40,60.361118,39.714437,0.789463
50,58.266404,37.984213,1.290083
60,57.419363,37.310099,1.454216
70,58.955611,38.198859,1.657322
80,58.675865,37.974414,1.714243
90,56.308847,36.243720,1.943266
100,57.313347,36.835683,2.059823
110,55.209477,35.223842,2.373715
120,54.022379,34.272236,2.614024
130,53.350377,33.523722,3.064795
140,54.270761,34.122400,3.087163
150,53.385970,33.337095,3.380327
160,51.378627,31.771861,3.720835
170,52.362423,32.384473,3.785714
180,50.744662,30.866241,4.445300
190,49.371781,30.204270,4.065375
200,49.366602,30.163432,4.121454
210,47.503989,28.670427,4.498349
220,46.925584,28.133228,4.725742
230,44.944140,26.727496,4.852896
240,43.722668,25.592597,5.333773
250,44.047098,25.806428,5.337456
260,43.434220,25.148375,5.711658
270,43.610174,25.286135,5.680972
280,43.328242,25.035039,5.775684
290,42.470758,24.352227,5.942419
300,42.496004,24.353551,5.965676
310,41.702821,23.703171,6.148064
320,41.788264,23.711957,6.220328
330,43.449300,24.635830,6.495556
340,40.897651,22.685180,6.869880
350,40.567130,22.469071,6.863524
360,39.533054,21.589505,7.148797
370,38.845933,20.810791,7.629746
380,40.178691,21.561474,7.836481
390,39.312350,20.983535,7.837048
400,37.649384,19.712364,8.080838
410,37.795651,19.661111,8.303984
420,37.450409,19.222161,8.617167
430,36.577259,18.644664,8.610263
440,35.679370,17.873726,8.868782
450,36.612066,18.383999,9.036066
460,36.979743,18.482515,9.255971
470,34.204145,16.523893,9.418306
480,34.583512,16.535611,9.780096
490,34.511330,16.538479,9.703610
500,32.806783,15.227343,9.965768
510,33.131406,15.247541,10.260094
520,33.311469,15.259801,10.421769
530,32.213219,14.304777,10.756054
540,31.762035,14.053220,10.682204
550,32.022211,14.107633,10.860762
560,31.000868,13.537218,10.695042
570,31.207598,13.659114,10.718927
580,31.059499,13.461794,10.866808
590,30.352122,12.844131,11.085925
600,30.054929,12.676654,11.039948
610,30.357101,12.845488,11.088868
620,30.350294,12.772868,11.190993
630,29.531301,12.171327,11.274311
640,29.346586,12.051857,11.268800
650,29.198680,11.937849,11.291907
660,29.592341,12.081159,11.470602
670,29.066719,11.637248,11.610847
680,28.809008,11.404965,11.701560
690,28.571119,11.153981,11.840147
700,28.187167,10.804741,11.980055
710,28.340989,10.879663,12.021494
720,27.658476,10.371284,12.101550
730,27.793783,10.485853,12.065003
740,27.772396,10.459960,12.082455
750,27.464361,10.086625,12.334424
760,26.885984,9.690453,12.350305
770,26.599599,9.448159,12.427360
780,26.979032,9.582204,12.605727
790,26.972317,9.589912,12.587449
800,26.902308,9.553191,12.572522
810,25.790673,8.715720,12.717092
820,25.927478,8.848679,12.654459
830,25.888413,8.744949,12.770989
840,25.738402,8.591836,12.850648
850,24.866332,7.915060,12.993743
860,24.443562,7.596377,13.048995
870,24.696640,7.794503,13.004886
880,23.836652,7.209557,13.022317
890,23.631960,6.965889,13.183126
900,23.524143,6.919317,13.145168
910,23.638541,7.044186,13.072262
920,23.308671,6.855960,13.024732
930,23.085213,6.646744,13.115097
940,23.261930,6.726218,13.172603
950,22.974261,6.519510,13.194996
