iter,overall,attack,distortion
0,33.537346,15.924314,9.650874
10,31.887495,14.738946,9.779076
20,32.029944,14.664746,10.032825
30,32.206270,14.671482,10.199047
40,30.333453,13.347460,10.312264
50,30.004248,13.040736,10.443143
60,30.915203,13.569817,10.560477
70,29.979742,12.925944,10.590826
80,28.690549,11.833101,10.940898
90,28.063498,11.261439,11.171340
100,28.104852,11.328830,11.111608
110,27.565292,10.788807,11.382081
120,27.555184,10.735069,11.452581
130,26.435260,9.994189,11.443976
140,25.917998,9.556331,11.583501
150,25.130827,9.100211,11.480510
160,24.939821,8.873204,11.630016
170,24.675324,8.709732,11.610726
180,24.324345,8.491236,11.587490
190,24.352197,8.444913,11.684827
200,24.209775,8.325201,11.721973
210,24.155621,8.269484,11.751395
220,23.557967,7.756153,11.923737
230,23.205297,7.498337,11.957792
240,22.907413,7.279436,11.988259
250,22.075379,6.696562,12.030536
260,21.902780,6.594263,12.011385
270,21.781247,6.472025,12.073208
280,22.100620,6.637685,12.144093
290,21.442160,6.167591,12.190773
300,21.879290,6.451736,12.201686
310,21.417090,6.155085,12.184462
320,21.297054,6.025317,12.259078
330,21.097145,5.800186,12.396866
340,21.002811,5.723832,12.417062
350,20.940873,5.734483,12.339148
360,20.893295,5.704490,12.336560
370,20.347375,5.241757,12.484739
380,20.852788,5.537782,12.546115
390,20.519251,5.309895,12.554409
400,20.309475,5.107449,12.648301
410,20.255259,5.128174,12.562997
420,19.958631,4.921171,12.576875
430,19.979502,4.931651,12.582026
440,19.402707,4.528100,12.610558
450,19.836879,4.852522,12.558096
460,19.575676,4.654566,12.593827
470,19.599416,4.673363,12.589373
480,19.198820,4.370525,12.643032
490,19.369595,4.540634,12.558644
500,19.199009,4.453512,12.518741
510,19.205581,4.459240,12.516721
520,19.109855,4.400438,12.509198
530,19.220756,4.506408,12.461144
540,19.036865,4.428952,12.393438
550,18.983863,4.378429,12.416220
560,18.756865,4.247508,12.385603
570,18.502558,4.069228,12.398715
580,18.769919,4.272187,12.361638
590,18.733087,4.258995,12.344595
600,18.764614,4.321832,12.281866
610,18.589187,4.196195,12.294894
620,18.631736,4.223784,12.296059
630,18.547329,4.193737,12.256724
640,18.254415,3.983974,12.278454
650,18.657160,4.254030,12.276115
660,18.310225,4.040695,12.249183
670,18.199794,3.989519,12.215516
680,18.546385,4.274720,12.134305
690,18.307454,4.023674,12.271943
700,18.217681,4.047934,12.145780
710,18.027652,3.904094,12.171511
720,18.136590,3.952644,12.207624
730,17.752561,3.700971,12.201104
