iter,overall,attack,distortion
0,33.844908,14.495720,12.101328
10,32.975223,13.799020,12.276694
20,33.748240,14.250578,12.372371
30,33.699046,14.122380,12.515477
40,32.816435,13.515175,12.543671
50,33.527281,14.005370,12.519225
60,33.121334,13.684106,12.595174
70,32.871365,13.504100,12.615216
80,32.623915,13.387222,12.543083
90,32.500861,13.301073,12.549252
100,32.068482,13.015580,12.545112
110,32.427304,13.275738,12.513697
120,32.104099,13.062878,12.509782
130,30.662706,11.977561,12.696364
140,31.186826,12.212861,12.867535
150,30.599643,11.622898,13.165296
160,30.408306,11.565609,13.059893
170,30.084064,11.328569,13.091211
180,30.782822,11.747671,13.161316
190,29.824164,11.026147,13.284944
200,29.870075,10.870962,13.563632
210,29.925683,10.949649,13.501208
220,29.230866,10.481069,13.509262
230,29.025394,10.290390,13.589808
240,29.254609,10.426399,13.615011
250,29.332724,10.485197,13.604928
260,28.857283,10.136043,13.653218
270,28.986945,10.264786,13.589766
280,28.113011,9.629699,13.668462
290,28.532360,9.799321,13.833379
300,29.096607,10.102963,13.942162
310,28.387334,9.672958,13.877897
320,28.101052,9.393770,14.010397
330,27.757480,9.187646,13.976011
340,27.754563,9.151200,14.027763
350,27.315830,8.935080,13.913209
360,27.412371,9.042180,13.849100
370,27.210537,8.905869,13.851733
380,27.012958,8.793358,13.822921
390,26.931079,8.755208,13.798267
400,26.821826,8.684742,13.794713
410,26.898076,8.668814,13.894855
420,27.040397,8.750450,13.914721
430,26.735181,8.693229,13.695338
440,26.870989,8.812723,13.651904
450,26.950898,8.824798,13.713701
460,26.775246,8.689486,13.741018
470,26.720721,8.671617,13.713296
480,26.793181,8.783608,13.617768
490,26.713585,8.727228,13.622743
500,27.641188,9.314352,13.669661
510,26.380737,8.372475,13.822025
520,26.943853,8.672274,13.935442
530,27.170736,8.729279,14.076817
540,26.933212,8.601058,14.031626
550,26.366045,8.105560,14.207704
560,26.767589,8.336017,14.263563
570,26.833528,8.303115,14.378856
580,26.669865,8.229966,14.324916
590,26.486649,8.127625,14.295212
600,26.231096,7.946319,14.311617
610,26.292133,8.026257,14.252748
620,26.066529,7.923725,14.180942
630,25.843476,7.818434,14.115824
640,25.756976,7.757279,14.121057
650,26.025126,7.936765,14.119978
660,26.041661,7.957838,14.104904
670,26.319504,8.070727,14.213414
680,25.794973,7.698384,14.247398
690,26.061407,7.942350,14.147882
700,26.107105,8.013329,14.087111
710,26.286420,8.248722,13.913337
720,26.237803,8.194753,13.945673
730,25.505821,7.590542,14.120008
740,26.287839,8.107888,14.126006
750,26.426237,8.228119,14.084059
760,25.673701,7.781524,14.001414
770,25.773490,7.809052,14.059913
780,26.206080,8.046694,14.136038
790,26.316058,8.052246,14.237690
800,25.783231,7.632070,14.335126
810,25.515854,7.445966,14.346905
820,26.127549,7.857247,14.341678
830,25.729797,7.583285,14.354870
840,25.527055,7.420503,14.396301
850,26.107804,7.828408,14.365193
860,25.675432,7.408417,14.562806
870,25.873448,7.495676,14.629934
880,25.841349,7.606564,14.431503
890,25.861390,7.585309,14.483427
900,25.621901,7.493121,14.382220
910,25.803242,7.558080,14.466121
920,25.988374,7.626405,14.548767
930,25.577823,7.355040,14.545263
940,25.686505,7.436485,14.531778
950,25.460700,7.226786,14.620522
960,25.475313,7.241984,14.612337
970,25.151738,7.140849,14.440464
980,25.363680,7.254915,14.481308
990,25.181330,7.086712,14.551261
1000,25.040927,7.073375,14.430865
1010,25.040516,6.938887,14.632186
1020,25.357382,7.169313,14.603412
1030,24.613909,6.713048,14.544337
1040,24.504553,6.565672,14.656045
1050,24.862319,6.795404,14.669212
1060,24.979660,6.890607,14.643750
1070,24.690264,6.745262,14.572370
1080,24.779976,6.831687,14.532446
1090,24.607580,6.699428,14.558438
1100,24.898956,7.006567,14.389105
1110,25.162548,7.136629,14.457605
1120,25.044019,7.028451,14.501343
1130,25.171316,7.137243,14.465451
1140,24.287874,6.585163,14.410130
1150,24.828560,7.022161,14.295319
1160,24.676170,6.806629,14.466227
1170,24.620762,6.793534,14.430460
1180,24.801484,7.004785,14.294307
1190,24.829565,6.994110,14.338400
1200,24.461616,6.769766,14.306968
1210,24.462519,6.913044,14.092953
1220,24.306334,6.718950,14.227908
1230,24.780202,7.097696,14.133657
1240,24.068814,6.578079,14.201696
1250,24.446252,6.860982,14.154779
1260,24.605941,6.963988,14.159959
1270,24.120735,6.743581,14.005364
1280,24.323398,6.823542,14.088086
1290,24.209333,6.691932,14.171434
1300,24.284693,6.768636,14.131739
1310,24.290739,6.797668,14.094237
1320,24.133014,6.747492,14.011776
1330,24.235432,6.741291,14.123495
1340,24.321467,6.809507,14.107206
1350,24.165055,6.708204,14.102749
1360,24.185462,6.682288,14.162030
1370,24.449886,6.797612,14.253468
1380,24.185164,6.593540,14.294854
1390,24.785479,6.974527,14.323688
1400,23.521351,6.148083,14.299226
1410,24.202738,6.564367,14.356188
1420,24.021283,6.446455,14.351600
1430,24.326593,6.687165,14.295845
1440,24.051143,6.536789,14.245960
1450,24.328320,6.746441,14.208659
1460,24.935397,7.206141,14.126186
1470,24.231092,6.743319,14.116113
1480,23.996489,6.545887,14.177658
1490,23.887716,6.344555,14.370884
1500,24.154253,6.490523,14.418469
1510,23.722898,6.195292,14.429960
1520,23.806504,6.235631,14.453057
1530,24.028125,6.420849,14.396852
1540,23.717899,6.271166,14.311150
1550,24.039621,6.464123,14.343437
1560,23.361419,6.106335,14.201917
1570,23.357414,6.120354,14.176883
1580,23.395604,6.060485,14.304876
1590,23.876163,6.414683,14.254139
1600,23.987971,6.489866,14.253172
1610,23.876672,6.429346,14.232654
1620,23.726321,6.256339,14.341812
1630,23.742985,6.318402,14.265382
1640,23.918813,6.420661,14.287822
1650,24.207634,6.576626,14.342695
1660,24.139447,6.598704,14.241392
1670,23.402096,6.116950,14.226671
1680,23.937128,6.486330,14.207633
1690,23.848075,6.403370,14.243020
1700,24.041660,6.530784,14.245484
1710,24.046998,6.408855,14.433716
1720,24.377558,6.668064,14.375463
1730,23.961920,6.433239,14.312061
1740,23.839294,6.413307,14.219334
1750,23.675335,6.322043,14.192270
1760,24.034304,6.448911,14.360938
1770,23.495613,6.201351,14.193586
1780,23.865970,6.432500,14.217219
1790,23.553581,6.254863,14.171286
1800,23.383160,6.193409,14.093046
1810,23.512113,6.233178,14.162346
1820,23.487187,6.213305,14.167229
1830,24.295410,6.733165,14.195663
1840,23.403981,6.219916,14.074107
1850,23.447674,6.217163,14.121930
1860,23.800256,6.478209,14.082942
1870,23.929304,6.615933,14.005405
1880,23.309730,6.139008,14.101219
1890,22.995002,5.921524,14.112715
1900,23.503103,6.294029,14.062059
1910,23.571164,6.380303,14.000710
1920,23.203200,6.093786,14.062521
1930,23.442313,6.211492,14.125075
1940,23.307096,6.187269,14.026193
1950,23.827312,6.576814,13.962091
1960,23.232008,6.141789,14.019324
1970,23.065935,6.077740,13.949325
1980,23.421387,6.293292,13.981449
1990,23.697377,6.403969,14.091423
2000,23.397900,6.224382,14.061327
2010,23.278573,6.179544,14.009258
2020,23.015817,5.988526,14.033028
2030,23.812371,6.581762,13.939728
2040,23.102430,6.084592,13.975543
2050,23.838155,6.620051,13.908079
2060,23.121734,6.081826,13.998995
2070,23.598179,6.326270,14.108773
2080,23.967675,6.591492,14.080436
2090,23.139035,6.092531,14.000238
2100,23.336155,6.283281,13.911233
2110,23.108546,6.144866,13.891246
2120,23.215985,6.120019,14.035956
2130,23.303680,6.162178,14.060413
2140,23.135094,6.016396,14.110500
2150,23.009654,6.023080,13.975034
2160,23.087390,6.052787,14.008209
2170,22.530184,5.736967,13.924734
2180,22.888878,6.065691,13.790343
2190,23.528868,6.341779,14.016200
2200,23.543548,6.348329,14.021055
2210,22.924743,6.016349,13.900219
2220,23.156664,6.161519,13.914384
2230,23.139170,6.191536,13.851866
2240,22.926250,6.062094,13.833109
2250,23.072049,6.122294,13.888608
2260,22.981732,6.104997,13.824237
2270,22.568446,5.757461,13.932254
2280,22.956985,6.073073,13.847377
2290,23.515243,6.289096,14.081600
2300,23.257988,6.219575,13.928624
2310,23.221025,6.131728,14.023433
2320,22.999817,6.091378,13.862751
2330,23.382935,6.254369,14.001381
