iter,overall,attack,distortion
0,38.673283,17.866824,11.873046
10,37.329209,16.941969,11.916255
20,38.670293,17.866123,11.871109
30,38.461643,17.661352,11.969615
40,37.637819,16.975228,12.174979
50,37.460436,16.901988,12.107454
60,36.796286,16.484749,12.069162
70,36.704742,16.463788,12.009060
80,36.733699,16.429317,12.089723
90,36.812520,16.312702,12.343467
100,35.821212,15.698792,12.273024
110,35.333256,15.253280,12.453337
120,36.153861,15.866607,12.353952
130,36.218076,15.840942,12.456663
140,35.758323,15.498616,12.510399
150,35.667475,15.498045,12.420409
160,35.407604,15.268521,12.504824
170,35.424557,15.243481,12.559335
180,34.628393,14.688222,12.596061
190,34.967745,14.984749,12.490622
200,35.324743,15.252252,12.446365
210,34.857465,15.018118,12.330288
220,34.734304,14.848946,12.460885
230,34.719066,14.806740,12.508956
240,33.758602,14.136252,12.554225
250,33.535890,13.805328,12.827898
260,34.130201,14.243088,12.765570
270,34.212950,14.268576,12.810085
280,34.196156,14.221261,12.864264
290,33.680828,13.913080,12.811208
300,33.644692,13.838665,12.886694
310,33.479828,13.695299,12.936879
320,32.668242,13.130744,12.972126
330,33.149461,13.426048,13.010388
340,32.781333,13.183145,13.006615
350,32.432790,12.966757,12.982654
360,32.569179,13.100319,12.918700
370,32.486696,13.033719,12.936117
380,32.475519,12.972437,13.016864
390,33.080513,13.390056,12.995429
400,32.217999,12.771850,13.060223
410,31.862195,12.526752,13.072067
420,32.523439,12.992959,13.034001
430,32.158680,12.712345,13.090162
440,32.505118,12.965853,13.056339
450,31.498228,12.331448,13.001057
460,32.537789,12.919409,13.158675
470,31.915133,12.586010,13.036117
480,32.268833,12.728703,13.175779
490,31.613934,12.289232,13.180085
500,31.269994,12.030380,13.224424
510,31.318793,12.016754,13.293662
520,31.265328,11.990369,13.279776
530,30.914029,11.795363,13.220984
540,31.229611,12.010633,13.213663
550,31.223025,12.082004,13.100019
560,30.921736,11.822962,13.187293
570,31.074308,11.875457,13.261124
580,30.693493,11.643089,13.228859
590,30.709289,11.622760,13.275149
600,30.441926,11.467375,13.240862
610,30.688628,11.673802,13.177925
620,30.343145,11.429541,13.198833
630,30.697179,11.684127,13.170989
640,30.403740,11.450807,13.227530
650,30.597154,11.594501,13.205403
660,29.996987,11.141179,13.285218
670,29.944884,11.072735,13.335783
680,30.450906,11.360007,13.410895
690,29.935568,10.948427,13.512927
700,29.408756,10.712619,13.339827
710,30.250037,11.255416,13.366913
720,29.569765,10.817103,13.344112
