iter,overall,attack,distortion
0,14.845729,3.665319,9.347751
10,14.760062,3.634429,9.308419
20,14.801189,3.659651,9.311712
30,14.624653,3.540399,9.314055
40,14.694954,3.570543,9.339139
50,14.728365,3.559629,9.388921
60,14.902542,3.662168,9.409290
70,14.718738,3.540458,9.408050
80,14.794522,3.603125,9.389834
90,14.708253,3.569209,9.354439
100,14.734197,3.603075,9.329585
110,14.721483,3.559534,9.382182
120,14.949764,3.746627,9.329823
130,14.849647,3.679473,9.330437
140,14.823578,3.651112,9.346910
150,14.643253,3.521751,9.360626
160,14.586311,3.507352,9.325284
170,14.572047,3.456309,9.387583
180,14.614377,3.522066,9.331278
190,14.409141,3.389596,9.324747
200,14.515164,3.476587,9.300283
210,14.514959,3.437458,9.358772
220,14.567430,3.479373,9.348371
230,14.518133,3.436186,9.363853
240,14.530925,3.483387,9.305844
250,14.652276,3.499131,9.403579
260,14.620263,3.483476,9.395048
270,14.543460,3.477609,9.327047
280,14.629048,3.544122,9.312865
290,14.671398,3.580444,9.300731
300,14.576392,3.500433,9.325743
310,14.604704,3.532445,9.306037
320,14.435076,3.430573,9.289216
330,14.661064,3.551607,9.333653
340,14.401611,3.391585,9.314234
350,14.926066,3.723780,9.340396
360,14.763918,3.590831,9.377672
370,14.914781,3.742174,9.301520
380,14.690957,3.598046,9.293888
390,14.730963,3.608610,9.318048
400,15.017273,3.768011,9.365256
410,14.959441,3.704979,9.401973
420,15.217175,3.877451,9.400999
430,14.937160,3.649998,9.462164
440,14.929825,3.644378,9.463258
450,14.796696,3.598234,9.399345
460,14.644493,3.537402,9.338389
470,14.687178,3.559848,9.347407
480,14.809221,3.663867,9.313421
490,14.720490,3.608806,9.307280
500,14.526910,3.503091,9.272274
510,14.324053,3.412752,9.204925
520,14.450145,3.457370,9.264091
530,14.512240,3.497480,9.266019
540,14.669839,3.615751,9.246213
550,14.604931,3.547075,9.284318
560,14.491570,3.442729,9.327477
570,14.555792,3.518979,9.277324
580,14.423193,3.479215,9.204371
590,14.422288,3.454534,9.240487
600,14.280522,3.379369,9.211468
610,14.345693,3.421698,9.213146
620,14.284359,3.396033,9.190309
630,14.254704,3.410586,9.138826
640,14.438604,3.498992,9.190116
650,14.233644,3.397074,9.138033
660,14.404590,3.483463,9.179395
670,14.398026,3.472397,9.189431
680,14.294669,3.429471,9.150463
690,14.578273,3.613524,9.157987
700,14.355848,3.478528,9.138056
710,14.568330,3.601689,9.165797
720,14.264872,3.434716,9.112797
730,14.354052,3.501415,9.101929
740,14.281235,3.504522,9.024453
750,14.116650,3.430916,8.970276
760,14.325838,3.596963,8.930394
770,14.335813,3.532338,9.037307
780,14.629473,3.780056,8.959389
790,14.420271,3.612838,9.001013
800,14.585335,3.740882,8.974012
810,14.352759,3.598678,8.954742
820,14.398647,3.658055,8.911564
830,14.351060,3.646858,8.880774
840,14.303760,3.620931,8.872364
850,14.197898,3.525352,8.909870
860,14.414034,3.503928,9.158143
870,14.900637,3.950545,8.974819
880,14.595140,3.732749,8.996017
890,14.543096,3.699559,8.993758
900,14.563822,3.675612,9.050403
910,15.193440,3.989851,9.208663
920,15.297388,4.004672,9.290381
930,15.138283,3.937016,9.232760
940,15.088568,3.907537,9.227263
950,14.849000,3.759763,9.209355
960,14.986889,3.829122,9.243206
970,14.874162,3.652132,9.395965
980,14.669486,3.489821,9.434755
990,14.957630,3.721589,9.375247
1000,14.717246,3.543032,9.402698
1010,14.636049,3.518703,9.357994
1020,14.479001,3.450992,9.302513
1030,14.437115,3.398864,9.338819
1040,14.513902,3.464325,9.317414
1050,14.303070,3.373841,9.242308
1060,14.255671,3.340727,9.244581
1070,14.321403,3.380844,9.250137
1080,14.401190,3.404412,9.294572
1090,14.379812,3.424905,9.242454
1100,14.430300,3.408958,9.316863
1110,14.272501,3.311094,9.305860
1120,14.095282,3.192680,9.306262
1130,14.258061,3.312862,9.288767
1140,14.285437,3.325295,9.297494
1150,14.290280,3.335808,9.286568
1160,14.375962,3.402420,9.272331
1170,14.276952,3.310326,9.311463
1180,14.332343,3.371397,9.275247
1190,14.390953,3.415753,9.267323
1200,14.180605,3.298661,9.232613
1210,14.438810,3.426969,9.298357
1220,14.544722,3.453068,9.365120
1230,14.442068,3.413088,9.322437
1240,14.718579,3.499788,9.468898
1250,14.468822,3.492989,9.229338
1260,14.616506,3.561910,9.273641
1270,14.614063,3.569527,9.259773
1280,14.479844,3.493029,9.240300
1290,14.475276,3.481586,9.252898
1300,14.285451,3.383559,9.210112
1310,14.377030,3.415681,9.253509
1320,14.440522,3.450800,9.264321
1330,14.415101,3.408613,9.302181
1340,14.587949,3.569529,9.233655
1350,14.412165,3.361103,9.370511
1360,14.588836,3.473813,9.378116
1370,14.432766,3.407654,9.321285
1380,14.474637,3.422282,9.341215
1390,14.374385,3.434404,9.222779
1400,14.432855,3.451779,9.255187
1410,14.617215,3.558854,9.278934
1420,14.423383,3.464898,9.226035
1430,14.368573,3.431564,9.221227
1440,14.398721,3.440933,9.237322
1450,14.255268,3.386236,9.175915
1460,14.203693,3.337482,9.197470
1470,14.211730,3.390779,9.125561
1480,14.336372,3.429155,9.192639
1490,14.091111,3.260133,9.200911
1500,14.356673,3.406247,9.247303
1510,14.231628,3.374644,9.169662
1520,14.324935,3.415675,9.201422
1530,14.168531,3.327514,9.177260
1540,14.180419,3.391591,9.093032
1550,14.142802,3.367499,9.091554
1560,13.966841,3.264038,9.070784
1570,13.988304,3.303906,9.032445
1580,14.236170,3.466650,9.036195
1590,14.023691,3.322503,9.039937
1600,13.914528,3.307812,8.952810
1610,14.830135,3.827958,9.088199
1620,14.158036,3.407429,9.046893
1630,14.459885,3.575253,9.097006
1640,14.048249,3.327502,9.056996
1650,14.004228,3.276904,9.088872
1660,14.031865,3.337144,9.026149
1670,14.063396,3.324270,9.076991
1680,13.980475,3.291310,9.043510
1690,13.864192,3.193904,9.073336
1700,14.334027,3.544928,9.016634
1710,14.162407,3.380253,9.092027
1720,14.050594,3.294003,9.109590
1730,14.347347,3.453051,9.167771
1740,14.268189,3.372612,9.209270
1750,14.289449,3.388376,9.206885
1760,14.300386,3.416492,9.175649
1770,14.236939,3.328763,9.243795
1780,14.518127,3.476106,9.303968
1790,14.194899,3.280148,9.274677
1800,14.272384,3.332759,9.273246
1810,14.216051,3.319395,9.236958
1820,14.200352,3.292905,9.260995
1830,14.093043,3.267580,9.191673
1840,14.058063,3.257651,9.171587
1850,14.128402,3.271243,9.221537
1860,14.047918,3.293825,9.107180
1870,14.260222,3.416591,9.135336
1880,14.051782,3.251223,9.174948
1890,14.114324,3.309880,9.149504
1900,14.201492,3.353438,9.171334
1910,14.266095,3.434562,9.114252
1920,14.306332,3.387032,9.225784
1930,14.370323,3.431902,9.222469
1940,14.295659,3.383742,9.220046
1950,14.241344,3.359881,9.201523
1960,14.429723,3.421877,9.296907
1970,14.320889,3.429872,9.176081
1980,14.220285,3.298676,9.272271
1990,14.276724,3.380949,9.205301
2000,14.239059,3.409535,9.124756
2010,14.455418,3.568802,9.102216
2020,13.969911,3.242309,9.106447
2030,14.043712,3.320267,9.063311
2040,14.043749,3.290899,9.107401
2050,14.006203,3.298614,9.058282
2060,14.069586,3.324257,9.083201
2070,14.171405,3.373692,9.110866
2080,14.214401,3.416367,9.089850
2090,14.097453,3.359933,9.057554
2100,14.066904,3.349672,9.042396
2110,14.084866,3.372834,9.025614
2120,14.127310,3.358469,9.089606
2130,13.975316,3.295037,9.032761
2140,14.073244,3.263664,9.177748
2150,14.256606,3.457161,9.070865
2160,14.383498,3.494589,9.141615
2170,13.968831,3.240064,9.108735
2180,13.944019,3.236909,9.088656
2190,13.939771,3.238775,9.081608
2200,13.939750,3.231517,9.092474
2210,13.974963,3.263747,9.079343
2220,13.984251,3.222843,9.149986
2230,14.138032,3.386591,9.058146
2240,14.058022,3.296762,9.112878
2250,13.947132,3.258861,9.058840
2260,13.871051,3.191966,9.083101
2270,13.926101,3.217332,9.100103
2280,13.812114,3.179157,9.043378
2290,13.796476,3.166419,9.046848
2300,13.830868,3.191579,9.043500
2310,13.863440,3.202984,9.058964
2320,13.901857,3.274291,8.990421
2330,13.898020,3.215676,9.074506
2340,13.849131,3.206288,9.039699
2350,13.982464,3.292433,9.043815
2360,13.972127,3.239425,9.112989
2370,13.806688,3.132164,9.108442
2380,13.903754,3.225600,9.065355
2390,13.814779,3.128670,9.121774
2400,13.950689,3.210740,9.134578
2410,13.957686,3.182087,9.184555
2420,14.073817,3.237323,9.217833
2430,14.109396,3.226308,9.269934
2440,14.102764,3.212447,9.284093
2450,13.856521,3.078128,9.239329
2460,14.136106,3.246477,9.266390
2470,14.087562,3.203467,9.282361
2480,14.220700,3.283108,9.296038
2490,14.047982,3.214888,9.225649
2500,13.717843,3.014694,9.195801
2510,13.868557,3.124273,9.182148
2520,13.949779,3.123509,9.264516
2530,13.881399,3.089002,9.247896
2540,13.883911,3.097550,9.237586
2550,14.222488,3.274465,9.310791
2560,14.313004,3.346027,9.293963
2570,14.245903,3.316932,9.270505
2580,14.024742,3.132997,9.325247
2590,14.175513,3.255258,9.292626
2600,14.135791,3.232113,9.287622
2610,13.948474,3.103946,9.292556
2620,13.933384,3.102193,9.280095
2630,14.068584,3.212049,9.250510
2640,13.956316,3.149580,9.231946
2650,13.830125,3.076467,9.215425
2660,14.000960,3.169998,9.245963
2670,13.960818,3.187182,9.180045
2680,13.986676,3.242832,9.122428
2690,13.853595,3.119546,9.174276
2700,13.730196,3.047717,9.158620
2710,13.963440,3.197577,9.167075
2720,13.786678,3.089721,9.152096
2730,13.864890,3.171161,9.108149
2740,14.031166,3.227825,9.189428
2750,13.819515,3.115822,9.145782
2760,13.789260,3.101080,9.137641
2770,13.748693,3.073330,9.138699
2780,13.748788,3.073700,9.138238
2790,13.774437,3.132401,9.075835
2800,13.597223,3.038040,9.040163
2810,13.726206,3.120194,9.045916
2820,13.651519,3.083158,9.026782
2830,13.814182,3.120368,9.133630
2840,13.783450,3.133554,9.083120
2850,13.725976,3.086018,9.096949
2860,13.498813,2.966067,9.049712
2870,13.554790,3.008741,9.041679
2880,13.919923,3.256347,9.035402
2890,13.722558,3.110650,9.056582
2900,13.511806,2.949253,9.087926
2910,14.063472,3.322137,9.080267
2920,13.879094,3.221863,9.046299
2930,13.661772,3.053020,9.082242
2940,14.121399,3.396040,9.027339
2950,13.588084,2.990568,9.102232
2960,13.667639,3.011474,9.150429
2970,13.674650,3.044862,9.107357
2980,13.975039,3.168497,9.222294
2990,13.707022,3.049549,9.132700
3000,13.647879,2.961951,9.204952
3010,13.873468,3.178878,9.105151
3020,13.658386,2.974959,9.195947
3030,13.628899,2.961805,9.186192
3040,13.648914,3.010725,9.132827
3050,13.737702,3.063012,9.143185
3060,13.628320,3.008453,9.115641
3070,13.720329,3.055777,9.136664
3080,13.899208,3.128715,9.206136
3090,13.682198,2.983641,9.206736
3100,14.215583,3.342136,9.202379
3110,13.898772,3.098891,9.250435
3120,14.461527,3.393862,9.370733
3130,14.057497,3.155118,9.324820
3140,14.300454,3.247781,9.428782
3150,13.938099,3.087671,9.306592
3160,13.831081,3.045061,9.263490
3170,13.876338,3.059312,9.287370
3180,13.919509,3.083677,9.293993
3190,14.064934,3.143297,9.349988
3200,13.953821,3.032398,9.405224
3210,14.169766,3.265526,9.271477
3220,13.977544,3.139554,9.268213
3230,14.616318,3.522363,9.332773
3240,13.975688,3.017396,9.449594
3250,13.981193,3.109915,9.316321
3260,13.978610,3.070738,9.372504
3270,14.091614,3.235411,9.238498
3280,13.850394,3.051314,9.273423
3290,14.059288,3.160578,9.318422
3300,13.933104,3.080792,9.311916
3310,13.774975,2.972214,9.316655
3320,13.914343,3.071259,9.307455
3330,13.836274,3.056407,9.251663
3340,13.804616,3.064542,9.207803
3350,13.773057,2.990105,9.287899
3360,13.847087,3.016533,9.322288
3370,13.762673,3.003720,9.257093
3380,13.714670,2.954620,9.282740
3390,13.967731,3.085313,9.339762
3400,13.755947,3.039195,9.197155
3410,13.917991,3.148104,9.195835
3420,13.887677,3.108929,9.224283
3430,13.795665,3.050750,9.219540
3440,13.979973,3.076657,9.364988
3450,13.925282,3.055320,9.342303
3460,14.083932,3.144878,9.366616
3470,13.928122,3.072692,9.319085
3480,13.911318,3.067321,9.310336
3490,13.848715,3.016912,9.323346
3500,13.874628,3.086035,9.245576
3510,13.764524,3.020619,9.233596
3520,13.675351,2.910065,9.310253
3530,13.910468,3.089375,9.276405
3540,13.823305,3.019471,9.294098
3550,13.628834,2.893200,9.289033
3560,13.666728,2.964887,9.219397
3570,13.632424,2.922006,9.249416
3580,13.602356,2.887226,9.271518
3590,13.781274,2.913412,9.411156
3600,13.647769,2.884863,9.320475
3610,13.767830,2.967030,9.317285
3620,13.840625,2.963705,9.395066
3630,13.745490,2.924855,9.358208
3640,13.580576,2.868774,9.277416
3650,13.918506,3.065227,9.320666
3660,13.664431,2.892336,9.325926
3670,13.551036,2.842740,9.286927
3680,13.564135,2.873706,9.253577
3690,13.521836,2.838681,9.263814
3700,13.583375,2.889502,9.249123
3710,13.599810,2.883101,9.275158
3720,13.799975,2.992953,9.310545
3730,13.822257,2.995084,9.329631
3740,13.651090,2.812020,9.433061
3750,13.655789,2.847723,9.384205
3760,13.698340,2.864106,9.402181
3770,13.703054,2.904552,9.346226
3780,13.773318,2.969422,9.319185
3790,13.610077,2.905545,9.251759
3800,13.501881,2.813667,9.281381
3810,13.586732,2.880059,9.266643
3820,13.626340,2.943691,9.210803
3830,13.398046,2.811695,9.180503
3840,13.603382,2.944369,9.186828
3850,13.505600,2.899186,9.156821
3860,13.593093,2.962678,9.149075
3870,13.549557,2.935819,9.145829
3880,13.608792,3.001691,9.106256
3890,13.575690,2.983306,9.100731
3900,13.518351,2.970838,9.062095
3910,13.474869,2.961667,9.032368
3920,13.436153,2.941933,9.023253
3930,13.508493,2.986994,9.028002
3940,13.650398,2.998644,9.152431
3950,14.008740,3.235684,9.155214
3960,13.687979,2.970593,9.232089
3970,13.477371,2.856345,9.192854
3980,13.578103,2.938629,9.170160
3990,13.367083,2.818094,9.139942
4000,13.488958,2.886854,9.158677
4010,13.585528,2.898781,9.237356
4020,13.696625,2.974272,9.235217
4030,13.827794,3.085938,9.198886
4040,13.453964,2.828081,9.211843
4050,13.441936,2.863326,9.146948
4060,13.581883,2.932317,9.183408
4070,13.388304,2.811781,9.170633
4080,13.391212,2.853743,9.110597
4090,13.542272,2.923250,9.157397
4100,13.570435,2.930706,9.174376
4110,13.591778,2.989829,9.107035
4120,13.515736,2.904644,9.158770
4130,13.425687,2.867188,9.124905
4140,13.658645,3.027286,9.117717
4150,13.502436,2.938959,9.093997
4160,13.721250,3.001559,9.218911
4170,13.500327,2.871642,9.192864
4180,13.584101,2.810521,9.368319
4190,13.674863,2.886918,9.344487
4200,13.543002,2.854647,9.261032
4210,13.500121,2.811874,9.282310
4220,13.493236,2.853448,9.213064
4230,13.613272,2.990409,9.127658
4240,13.474281,2.897711,9.127715
4250,13.386743,2.874361,9.075201
4260,13.639347,3.041098,9.077700
4270,13.811220,3.161643,9.068755
4280,13.660547,3.047941,9.088636
4290,13.463727,2.898912,9.115360
4300,13.438747,2.921079,9.057129
4310,13.551611,2.986189,9.072327
4320,13.532909,2.973640,9.072449
4330,13.904158,3.188053,9.122079
