iter,overall,attack,distortion
0,38.207922,17.806041,11.498860
10,37.844721,17.452137,11.666516
20,37.786246,17.446608,11.616334
30,37.525953,17.251586,11.648574
40,37.526760,17.205614,11.718339
50,37.231794,16.963339,11.786786
60,37.013486,16.750974,11.887026
70,36.694983,16.535239,11.892125
80,36.431764,16.385038,11.854207
90,36.525936,16.375858,11.962150
100,36.060165,16.035984,12.006189
110,35.700809,15.824266,11.964410
120,35.584620,15.772130,11.926424
130,35.799792,15.764154,12.153561
140,35.303053,15.443378,12.137986
150,35.627815,15.635665,12.174317
160,35.467270,15.548667,12.144269
170,35.571552,15.632414,12.122932
180,34.819995,15.092591,12.181109
190,34.528048,14.790361,12.342507
200,34.726663,14.865572,12.428305
210,34.667616,14.831001,12.421115
220,34.244923,14.532200,12.446623
230,34.450631,14.630839,12.504373
240,33.897160,14.263200,12.502360
250,33.693371,14.150370,12.467815
260,33.491868,14.001165,12.490121
270,33.477348,14.000244,12.476982
280,33.357418,13.879656,12.537934
290,33.356314,13.839888,12.596483
300,33.057489,13.691222,12.520655
310,32.790754,13.479715,12.571182
320,33.035930,13.605452,12.627751
330,32.772549,13.431966,12.624601
340,32.604540,13.316144,12.630325
350,32.873436,13.412239,12.755078
360,32.670942,13.340697,12.659896
370,32.209826,13.017954,12.682894
380,32.054909,12.886138,12.725703
390,32.043867,12.847118,12.773190
400,31.966965,12.826195,12.727672
410,31.666042,12.603076,12.761428
420,31.501631,12.535956,12.697697
430,31.650371,12.663195,12.655579
440,31.749465,12.764965,12.602019
450,31.459268,12.583064,12.584671
460,30.976036,12.260726,12.584948
470,31.225019,12.385357,12.646982
480,31.382198,12.489781,12.647525
490,30.990155,12.261121,12.598475
500,31.214743,12.332032,12.716695
510,30.836609,12.076936,12.721205
520,30.857338,12.032089,12.809204
530,30.977597,12.128029,12.785555
540,30.610935,11.941955,12.698003
550,30.882687,12.070507,12.776927
560,30.550085,11.882832,12.725837
570,30.355328,11.735525,12.752041
580,30.261198,11.630906,12.814839
590,30.536691,11.803091,12.832055
600,30.206810,11.523046,12.922241
610,30.258057,11.638677,12.800042
620,29.760017,11.308341,12.797505
630,29.660103,11.167634,12.908652
640,30.117000,11.486149,12.887778
650,29.591758,11.070405,12.986151
660,29.652946,11.122726,12.968856
670,29.687043,11.185398,12.908947
680,29.461981,11.098845,12.813715
690,29.544093,11.202146,12.740874
700,29.388058,10.986748,12.907937
710,29.241032,10.899231,12.892187
720,29.197081,10.900106,12.846922
730,29.299217,10.983433,12.824067
740,28.990656,10.772253,12.832277
750,29.379447,11.046454,12.809766
760,29.101486,10.901941,12.748574
770,29.072957,10.852788,12.793776
780,28.676162,10.571235,12.819310
790,28.943092,10.730586,12.847214
800,28.763099,10.631583,12.815724
810,28.374412,10.383311,12.799445
820,28.601265,10.582748,12.727142
830,28.614446,10.562302,12.770993
840,28.830369,10.704336,12.773864
850,28.415535,10.421680,12.783015
860,28.477600,10.439350,12.818575
870,28.582677,10.475814,12.868956
880,28.405234,10.358311,12.867768
890,28.257530,10.273449,12.847357
900,28.151494,10.177625,12.885055
910,28.666209,10.537885,12.859382
920,28.322887,10.387492,12.741649
930,28.484551,10.468818,12.781324
940,28.130932,10.191422,12.843798
950,27.980325,10.075014,12.867805
960,28.083308,10.120390,12.902724
970,28.048841,10.076266,12.934442
980,27.606506,9.773898,12.945659
990,27.977582,10.003856,12.971797
1000,27.600638,9.718936,13.022233
1010,27.530229,9.637219,13.074400
1020,27.781085,9.823460,13.045895
1030,27.480568,9.644887,13.013238
1040,27.169958,9.471311,12.962991
1050,27.255009,9.439316,13.096035
1060,27.329697,9.543381,13.014625
1070,27.169265,9.420703,13.038210
1080,27.203985,9.521978,12.921018
1090,27.085104,9.382387,13.011524
1100,27.294322,9.464071,13.098216
1110,27.412015,9.677495,12.895772
1120,27.111477,9.463743,12.915862
1130,27.044587,9.420144,12.914369
1140,27.011889,9.421363,12.879843
1150,26.563864,9.079807,12.944155
1160,26.761514,9.250596,12.885621
1170,26.655940,9.183451,12.880765
1180,26.523236,9.092112,12.885068
1190,26.764287,9.256757,12.879151
1200,26.257409,8.924820,12.870180
1210,26.863941,9.307857,12.902156
1220,26.581059,9.173618,12.820632
1230,26.490367,9.127708,12.798805
1240,26.445535,9.060963,12.854089
1250,26.429525,9.029981,12.884554
1260,26.401482,8.988233,12.919132
1270,26.441913,9.009518,12.927637
1280,26.435320,8.990467,12.949620
1290,26.107308,8.677247,13.091439
1300,26.172452,8.689687,13.137921
1310,26.313437,8.862623,13.019503
1320,25.943187,8.574604,13.081282
1330,26.070055,8.646126,13.100866
1340,26.326942,8.825913,13.088073
1350,26.110192,8.656027,13.126152
1360,26.189730,8.790602,13.003827
1370,25.850463,8.514594,13.078571
1380,25.765572,8.490777,13.029407
1390,25.764718,8.421350,13.132693
1400,25.984646,8.572686,13.125616
1410,25.722553,8.484589,12.995669
1420,25.874828,8.532705,13.075772
1430,25.477181,8.240589,13.116298
1440,25.525453,8.296953,13.080024
1450,25.706141,8.423398,13.071044
1460,25.583228,8.289090,13.149592
1470,25.478454,8.219744,13.148838
1480,25.054782,7.971674,13.097271
1490,24.792506,7.726884,13.202180
1500,25.047229,7.920159,13.166991
1510,24.976956,7.806135,13.267753
1520,25.139314,7.921723,13.256730
1530,24.854748,7.733096,13.255103
1540,25.036949,7.835475,13.283736
1550,24.222935,7.303361,13.267894
1560,24.417210,7.386697,13.337163
