iter,overall,attack,distortion
0,27.759099,12.876562,8.444255
10,25.940468,11.588666,8.557469
20,25.492861,11.021647,8.960391
30,25.546859,11.073620,8.936428
40,25.264481,10.735936,9.160577
50,25.091782,10.426467,9.452081
60,24.582705,10.091140,9.445994
70,23.610250,9.400327,9.509760
80,23.161703,8.993400,9.671602
90,22.651103,8.703403,9.595999
100,21.974051,8.165308,9.726090
110,20.989754,7.391196,9.902959
120,21.203439,7.525012,9.915921
130,21.089323,7.474881,9.877002
140,21.053657,7.397280,9.957739
150,20.376419,7.033931,9.825523
160,20.400732,6.899871,10.050926
170,20.123378,6.630879,10.177060
180,19.659441,6.387970,10.077487
190,20.462479,6.903514,10.107208
200,19.300733,6.071043,10.194169
210,19.898407,6.512646,10.129438
220,19.290675,5.999974,10.290713
230,19.781531,6.222096,10.448386
240,19.387637,6.040645,10.326669
250,18.570312,5.503658,10.314825
260,18.645922,5.542700,10.331872
270,18.492536,5.400808,10.391324
280,18.767827,5.563710,10.422262
290,18.626732,5.474005,10.415724
300,17.937416,5.000069,10.437312
310,18.479626,5.422007,10.346616
320,18.561156,5.507125,10.300468
330,18.525812,5.504019,10.269784
340,18.179224,5.238850,10.320949
350,17.920921,5.097191,10.275134
360,17.856944,5.032806,10.307736
370,17.583351,4.697694,10.536810
380,17.476921,4.562276,10.633507
390,17.225513,4.459560,10.536172
400,17.065615,4.359753,10.525986
410,17.057513,4.360999,10.516014
420,17.290521,4.482910,10.566157
430,17.530293,4.675144,10.517577
440,16.941209,4.320269,10.460805
450,17.111082,4.439586,10.451704
460,16.819448,4.126070,10.630343
470,17.109800,4.334452,10.608123
480,16.702477,3.995914,10.708605
490,16.717227,4.076636,10.602273
500,16.771060,4.144918,10.553683
510,16.489458,4.028546,10.446639
520,16.680867,4.133550,10.480543
530,16.773021,4.171380,10.515951
540,16.880875,4.213735,10.560273
550,16.609763,4.027520,10.568483
560,16.595541,4.010280,10.580121
570,16.701716,4.078080,10.584597
580,16.405137,3.880073,10.585027
590,16.443051,3.839448,10.683880
600,16.643989,3.999143,10.645275
610,16.464499,3.870142,10.659287
620,16.316768,3.651954,10.838836
630,16.470525,3.805380,10.762454
640,16.656338,3.894532,10.814540
650,16.251400,3.661193,10.759611
660,16.640490,3.902536,10.786685
670,16.226126,3.649949,10.751202
680,16.343948,3.743936,10.728043
690,16.100687,3.590166,10.715437
700,16.173639,3.610159,10.758401
710,16.191075,3.663638,10.695617
720,16.489141,3.858748,10.701019
730,16.259106,3.717110,10.683441
740,15.738355,3.365000,10.690855
750,16.059328,3.581777,10.686661
760,15.827921,3.516012,10.553903
770,15.962894,3.602219,10.559565
780,16.153403,3.675788,10.639722
790,15.715519,3.330498,10.719772
800,15.770894,3.353145,10.741176
810,15.754924,3.311173,10.788165
820,15.696912,3.284833,10.769663
830,15.767858,3.359626,10.728419
840,15.518365,3.204056,10.712282
850,15.842922,3.452276,10.664507
860,15.672865,3.326017,10.683839
870,15.735384,3.354902,10.703031
880,15.785010,3.321540,10.802700
890,15.618951,3.212572,10.800093
900,16.318710,3.621941,10.885798
910,15.884175,3.327181,10.893403
920,15.919346,3.332694,10.920305
930,15.916433,3.384746,10.839314
940,15.663840,3.158704,10.925784
950,15.584737,3.146218,10.865410
960,15.791869,3.302652,10.837892
970,15.598817,3.194403,10.807212
980,16.015298,3.469943,10.810384
990,15.480857,3.118370,10.803302
1000,15.896348,3.297499,10.950099
1010,15.921158,3.391900,10.833307
