iter,overall,attack,distortion
0,61.732601,41.098981,0.084128
10,58.558142,38.656829,0.572898
20,60.259458,39.545112,0.941790
30,60.179040,39.252483,1.300314
40,61.218955,40.020964,1.187509
50,59.620883,38.866432,1.321235
60,57.418508,37.246470,1.548803
70,57.379079,37.147611,1.657662
80,58.199137,37.489240,1.965277
90,56.434831,36.219141,2.106119
100,55.481592,35.510162,2.216349
110,55.088349,34.954967,2.655899
120,55.476339,35.069442,2.872177
130,53.851209,33.918449,2.973535
140,53.446663,33.579342,3.077650
150,53.621186,33.583671,3.245680
160,52.614390,32.668761,3.611249
170,51.237650,31.638202,3.780346
180,53.867239,33.169199,4.113440
190,52.328371,32.312254,3.859991
200,49.885503,30.504583,4.128629
210,49.443182,30.042635,4.379230
220,49.024749,29.436642,4.869787
230,48.914751,29.354565,4.882904
240,48.536359,28.809097,5.322714
250,47.844555,28.308847,5.381284
260,47.570390,27.964119,5.624210
270,45.453159,26.140682,6.242136
280,46.081125,26.565743,6.232511
290,46.219146,26.633166,6.269396
300,46.125696,26.489928,6.390804
310,46.185009,26.500839,6.433750
320,44.391471,25.074556,6.779638
330,44.535868,25.140965,6.824421
340,43.469431,24.366912,6.919064
350,43.393705,24.200186,7.093425
360,43.438394,24.115773,7.264734
370,41.941124,22.814446,7.719455
380,41.195607,22.251200,7.818807
390,41.180178,22.041443,8.118013
400,40.342392,21.396262,8.247999
410,38.520318,19.970551,8.564492
420,41.567314,22.037551,8.510988
430,40.342006,21.133009,8.642493
440,38.021125,19.376050,8.957050
450,38.280981,19.724221,8.694650
460,39.005478,20.048786,8.932299
470,39.484675,20.188274,9.202264
480,37.999086,19.199583,9.199711
490,38.635655,19.445161,9.467912
500,38.836574,19.573936,9.475671
510,37.818919,18.682130,9.795724
520,37.409144,18.434383,9.757569
530,36.503840,17.683632,9.978392
540,35.760626,17.051340,10.183617
550,36.872107,17.849750,10.097481
560,36.710562,17.600109,10.310398
570,34.128199,15.861430,10.336055
580,35.074148,16.467042,10.373584
590,34.504626,15.881488,10.682394
600,35.038947,16.272506,10.630187
610,34.297027,15.667568,10.795675
620,34.371994,15.652400,10.893393
630,34.125397,15.259032,11.236849
