iter,overall,attack,distortion
0,12.569068,2.182679,9.295050
10,12.471274,2.030745,9.425156
20,12.536120,2.116239,9.361762
30,12.286489,1.954160,9.355250
40,12.444528,2.041580,9.382158
50,12.375448,2.010364,9.359902
60,12.556948,2.140296,9.346504
70,12.383454,2.001027,9.381913
80,12.482319,2.043336,9.417316
90,12.503992,2.098386,9.356414
100,12.453886,2.015598,9.430490
110,12.488210,2.055833,9.404461
120,12.580170,2.155178,9.347402
130,12.442343,2.060832,9.351094
140,12.343128,2.000766,9.341979
150,12.453861,2.058440,9.366201
160,12.256439,1.990139,9.271230
170,12.312296,1.976665,9.347298
180,12.220285,1.929290,9.326350
190,12.355388,2.091336,9.218383
200,12.165985,1.956835,9.230733
210,12.283675,2.051053,9.207096
220,12.117026,1.945910,9.198160
230,12.322137,2.061155,9.230405
240,12.218347,1.983854,9.242566
250,12.252861,1.996865,9.257563
260,12.198061,2.010755,9.181929
270,12.272916,2.056075,9.188804
280,12.347772,2.106031,9.188725
290,12.374277,2.120172,9.194019
300,12.427164,2.172343,9.168650
310,12.193163,1.983822,9.217430
320,12.235749,2.011694,9.218209
330,12.254115,2.043217,9.189290
340,12.212463,2.007509,9.201199
350,12.151015,2.005778,9.142348
360,12.136647,2.005737,9.128041
370,12.815409,2.436984,9.159932
380,12.047903,1.935598,9.144506
390,12.017462,1.967115,9.066790
400,11.998214,1.959663,9.058719
410,11.982067,1.967768,9.030415
420,11.949060,1.957672,9.012552
430,11.938047,1.982711,8.963980
440,12.148727,2.118672,8.970718
450,12.033095,2.018088,9.005962
460,11.991631,1.996030,8.997586
470,12.312969,2.230152,8.967740
480,12.499419,2.314508,9.027656
490,11.927653,1.908401,9.065052
500,11.963258,1.978541,8.995447
510,11.972756,1.994688,8.980724
520,11.916682,1.971110,8.960017
530,12.127779,2.052312,9.049311
540,12.100106,2.089952,8.965177
550,11.892276,1.947912,8.970408
560,11.799589,1.899405,8.950483
570,11.749202,1.890715,8.913130
580,11.720359,1.910769,8.854206
