iter,overall,attack,distortion
0,22.782430,9.485742,8.553817
10,21.832279,8.753567,8.701927
20,21.255083,8.331193,8.758293
30,21.624767,8.523545,8.839449
40,20.567582,7.839495,8.808340
50,19.489276,6.941138,9.077569
60,19.902620,7.149492,9.178383
70,19.467450,6.833213,9.217632
80,18.573819,6.171792,9.316130
90,18.729463,6.239113,9.370794
100,19.139350,6.469042,9.435788
110,19.254283,6.538005,9.447276
120,18.208853,5.813769,9.488199
130,19.335797,6.534928,9.533405
140,18.120563,5.681066,9.598963
150,18.564373,6.029536,9.520069
160,17.945902,5.620220,9.515571
170,17.892095,5.466636,9.692141
180,18.197058,5.651972,9.719101
190,18.154617,5.616280,9.730197
200,17.887570,5.357341,9.851559
210,17.550950,5.158047,9.813880
220,17.616399,5.220068,9.786298
230,17.018953,4.797276,9.823039
240,17.190870,4.950502,9.765117
250,17.199381,4.929854,9.804601
260,16.670448,4.530297,9.875002
270,17.074821,4.908681,9.711799
280,16.817888,4.767316,9.666914
290,17.077217,4.946606,9.657308
300,16.835980,4.727528,9.744688
310,16.550178,4.580954,9.678746
320,16.344830,4.412546,9.726011
330,15.890569,4.053179,9.810801
340,16.272673,4.373596,9.712280
350,15.894134,4.152051,9.666057
360,15.705961,3.981151,9.734235
370,15.955810,4.102204,9.802504
380,15.708997,3.922477,9.825282
390,16.001368,4.100881,9.850045
400,15.684038,3.902007,9.831027
410,15.722245,3.937008,9.816733
420,15.254942,3.602073,9.851833
430,15.645855,3.926502,9.756102
440,15.664822,3.874838,9.852565
450,15.503487,3.768306,9.851028
460,15.458173,3.773289,9.798240
470,15.203791,3.632192,9.755503
480,15.099394,3.591425,9.712256
490,15.618107,3.940359,9.707569
500,15.134643,3.559108,9.795981
510,15.490825,3.790349,9.805301
520,15.131483,3.465190,9.933697
530,15.207435,3.644614,9.740513
540,15.028060,3.537206,9.722252
550,14.906877,3.461809,9.714163
560,14.612909,3.293174,9.673148
570,14.871325,3.462658,9.677338
580,14.658306,3.338310,9.650840
590,14.528494,3.258679,9.640476
600,14.443086,3.183772,9.667429
610,14.612428,3.275099,9.699780
620,14.452974,3.219700,9.623424
630,14.470073,3.176919,9.704695
640,14.365467,3.106724,9.705380
650,14.198001,3.023310,9.663036
660,14.019082,2.948604,9.596175
670,13.948132,2.899732,9.598534
680,14.103636,3.018519,9.575858
690,13.654267,2.734743,9.552152
700,13.929120,2.964828,9.481878
710,13.937914,2.954076,9.506800
720,13.757681,2.869928,9.452789
730,13.620907,2.785662,9.442414
740,13.709350,2.827710,9.467786
750,13.404281,2.632149,9.456057
760,13.619949,2.798532,9.422152
770,13.575845,2.816949,9.350421
780,13.851066,3.030644,9.305099
790,13.551592,2.810877,9.335277
800,13.326240,2.656943,9.340826
810,13.580208,2.789333,9.396208
820,13.303759,2.571002,9.447256
830,13.476693,2.690813,9.440474
840,13.433758,2.697460,9.387569
850,13.340423,2.582676,9.466408
860,13.551524,2.741841,9.438762
870,13.415828,2.545650,9.597352
880,14.240463,3.174127,9.479273
890,13.457409,2.666528,9.457618
900,13.475803,2.662703,9.481748
910,13.355425,2.614779,9.433256
920,13.580662,2.785126,9.402972
930,13.553391,2.752642,9.424428
940,13.414216,2.598864,9.515920
950,13.096776,2.421942,9.463864
960,13.288121,2.593978,9.397154
970,13.248883,2.562741,9.404772
980,13.182330,2.546949,9.361906
990,13.041855,2.474675,9.329841
1000,13.126078,2.566163,9.276833
1010,13.040251,2.505900,9.281401
1020,12.953173,2.484168,9.226922
1030,12.854370,2.428197,9.212074
1040,12.870578,2.461838,9.177820
1050,12.927943,2.507949,9.166019
1060,12.665852,2.356082,9.131730
1070,13.045747,2.586323,9.166263
1080,12.899733,2.462607,9.205822
1090,12.834673,2.414839,9.212415
1100,12.654962,2.353000,9.125463
1110,12.684209,2.368296,9.131765
1120,12.445143,2.213045,9.125575
1130,12.529726,2.266360,9.130186
1140,12.517416,2.269633,9.112967
1150,12.406155,2.242169,9.042901
1160,12.424590,2.235515,9.071317
1170,12.405341,2.213622,9.084907
1180,12.339476,2.195207,9.046665
1190,12.337605,2.210082,9.022481
1200,12.054753,1.992669,9.065750
1210,12.393238,2.285451,8.965061
1220,12.255255,2.218230,8.927910
1230,12.242008,2.226491,8.902272
1240,12.164213,2.158580,8.926343
1250,12.068206,2.133066,8.868606
1260,12.060741,2.117417,8.884615
1270,12.095705,2.199167,8.796955
1280,12.083028,2.112705,8.913971
1290,12.030988,2.094903,8.888633
1300,12.071206,2.097914,8.924334
1310,12.119624,2.139082,8.911001
1320,12.059992,2.148043,8.837927
1330,11.939098,2.041985,8.876120
1340,12.325074,2.291242,8.888211
1350,12.127674,2.200695,8.826631
1360,12.076307,2.145362,8.858264
1370,12.147121,2.145026,8.929582
1380,12.176494,2.163758,8.930856
1390,12.195303,2.169463,8.941109
1400,12.280438,2.245198,8.912641
1410,12.271815,2.193680,8.981295
1420,12.652143,2.450609,8.976229
1430,12.484017,2.302553,9.030188
