iter,overall,attack,distortion
0,20.246763,5.415484,12.123536
10,20.105719,5.333422,12.105587
20,19.839033,5.093766,12.198384
30,20.027955,5.224229,12.191611
40,20.078422,5.325184,12.090646
50,19.748312,5.122429,12.064668
60,19.517212,5.004911,12.009846
70,19.875189,5.265815,11.976467
80,19.690918,5.099447,12.041747
90,19.754695,5.095314,12.111724
100,20.074604,5.376643,12.009640
110,19.780919,5.190898,11.994571
120,19.764206,5.123186,12.079428
130,19.881302,5.221154,12.049572
140,20.048502,5.307434,12.087351
150,19.737332,5.068415,12.134710
160,19.747695,5.087137,12.116990
170,19.678458,5.033467,12.128257
180,19.770520,5.112373,12.101961
190,20.053345,5.240314,12.192874
200,19.964997,5.205845,12.156230
210,20.142951,5.274541,12.231139
220,20.021415,5.257201,12.135614
230,19.594852,4.882088,12.271719
240,19.790853,5.033494,12.240612
250,19.932606,5.131175,12.235843
260,19.712278,5.034657,12.160293
270,19.605351,4.912654,12.236371
280,19.689225,5.010254,12.173844
290,19.809214,5.111204,12.142408
300,19.538415,4.955942,12.104502
310,19.413108,4.866702,12.113055
320,19.617814,5.041275,12.055902
330,19.556405,4.941232,12.144558
340,19.822962,5.190347,12.037442
350,19.888564,5.240974,12.027104
360,19.475483,5.005453,11.967303
370,19.468251,4.946774,12.048091
380,19.632123,5.111518,11.964847
390,19.502811,4.962543,12.058996
400,19.781025,5.174344,12.019509
410,19.821940,5.224711,11.984873
420,19.579838,5.050902,12.003485
430,19.425109,4.939907,12.015248
440,19.460798,5.049415,11.886675
450,19.478254,5.115721,11.804673
460,19.573250,5.155500,11.840000
470,19.777888,5.387485,11.696661
480,19.861737,5.350639,11.835777
490,19.733696,5.191571,11.946339
500,19.654356,5.173791,11.893669
510,19.783377,5.260839,11.892119
520,19.947321,5.347368,11.926269
530,19.454633,5.046676,11.884620
540,19.705059,5.202707,11.900998
550,19.395968,5.087205,11.765160
560,19.586960,5.182200,11.813659
570,19.474999,5.120081,11.794878
580,19.581579,5.158468,11.843877
590,19.780373,5.207828,11.968631
600,19.685252,5.159417,11.946127
610,19.808176,5.215214,11.985356
620,19.485834,5.007374,11.974773
630,19.579164,5.038522,12.021381
640,19.337782,4.803004,12.133276
650,19.747841,5.098103,12.100686
660,19.422193,4.892385,12.083617
670,19.516896,4.970468,12.061194
680,19.394906,4.922682,12.010883
690,19.336940,4.885162,12.009197
700,19.430119,4.948020,12.008088
710,19.219985,4.847604,11.948579
720,19.333956,4.946985,11.913478
730,19.410562,5.014751,11.888434
740,19.433231,5.001679,11.930713
750,19.436801,5.067477,11.835586
760,19.294618,4.904163,11.938373
770,19.406381,5.011416,11.889257
780,19.322481,4.909197,11.958685
790,19.759438,5.218096,11.932294
800,19.365897,4.949755,11.941264
810,19.531351,5.087365,11.900304
820,19.511773,5.014871,11.989467
830,19.673301,5.128234,11.980950
840,19.375022,4.913990,12.004037
850,19.710143,5.119896,12.030299
860,19.800247,5.172932,12.040849
870,19.524368,4.899818,12.174641
880,19.391541,4.901786,12.038863
890,19.334163,4.861338,12.042157
900,19.438283,4.900613,12.087363
910,19.375684,4.884270,12.049278
920,19.287455,4.709527,12.223165
930,19.477160,4.848232,12.204812
940,19.151276,4.644986,12.183797
950,19.211872,4.674372,12.200315
960,19.253563,4.747607,12.132152
970,19.136732,4.636443,12.182068
980,19.074247,4.636122,12.120063
990,19.091987,4.715648,12.018515
1000,19.166264,4.777017,12.000738
1010,19.043597,4.719323,11.964612
1020,18.978407,4.651121,12.001725
1030,19.071896,4.772059,11.913807
1040,19.303931,4.898009,11.956917
1050,19.109720,4.738457,12.002036
1060,19.272770,4.831383,12.025695
1070,19.224761,4.829186,11.980983
1080,18.988368,4.655041,12.005806
1090,19.073464,4.739422,11.964331
1100,19.218245,4.775558,12.054908
1110,19.185414,4.707189,12.124631
1120,19.265108,4.790108,12.079947
1130,19.088307,4.668128,12.086114
1140,19.254396,4.843817,11.988669
1150,19.541594,4.989216,12.057770
1160,19.334731,4.824364,12.098185
1170,19.390719,4.856707,12.105658
1180,19.668234,5.049405,12.094126
1190,19.279524,4.800436,12.078870
1200,19.368859,4.904286,12.012431
1210,19.023448,4.668622,12.020515
1220,19.429882,4.937251,12.024004
1230,19.263027,4.883728,11.937434
1240,18.995328,4.640381,12.034755
1250,19.195947,4.829999,11.950949
1260,18.978970,4.714459,11.907280
1270,20.038958,5.414800,11.916757
1280,19.296365,4.982498,11.822617
1290,19.150046,4.853469,11.869842
1300,19.106004,4.845467,11.837803
1310,19.369572,4.974011,11.908556
1320,19.163094,4.812116,11.944919
1330,19.628864,5.152127,11.900673
1340,19.146894,4.789548,11.962572
1350,19.169518,4.740228,12.059176
1360,19.176861,4.788777,11.993695
1370,19.265552,4.818806,12.037342
1380,19.107632,4.730594,12.011740
1390,19.016262,4.666706,12.016203
1400,19.170335,4.791587,11.982955
1410,19.110114,4.775094,11.947473
1420,19.553801,4.972819,12.094572
1430,19.416096,4.951053,11.989517
1440,19.437612,4.910502,12.071860
1450,19.280376,4.856274,11.995966
1460,19.046157,4.700919,11.994778
1470,19.211598,4.833556,11.961265
1480,19.232402,4.812618,12.013475
1490,19.149470,4.779023,11.980935
1500,19.172091,4.830503,11.926335
1510,19.124734,4.693373,12.084675
1520,19.187035,4.719175,12.108272
1530,19.507257,4.911977,12.139291
1540,19.317954,4.804213,12.111635
1550,19.331882,4.765951,12.182956
1560,19.114705,4.590505,12.228947
1570,19.169772,4.670482,12.164050
1580,19.145004,4.652503,12.166250
1590,19.378725,4.853666,12.098226
1600,19.489662,4.888717,12.156586
1610,19.417079,4.867205,12.116271
1620,19.475913,4.878019,12.158884
1630,19.437445,4.815768,12.213793
1640,19.195275,4.671012,12.188756
1650,19.599408,4.982029,12.126365
1660,19.343179,4.848629,12.070236
1670,19.884086,5.078987,12.265606
1680,19.107165,4.660525,12.116377
1690,19.821628,5.123343,12.136614
1700,19.613105,4.903541,12.257794
1710,19.862395,5.163994,12.116404
1720,19.359458,4.800120,12.159278
1730,19.904897,5.205658,12.096409
1740,19.287107,4.802710,12.083042
1750,19.285425,4.776064,12.121328
1760,18.996925,4.607855,12.085142
1770,18.984264,4.583362,12.109221
1780,18.968631,4.551917,12.140756
1790,19.077129,4.676336,12.062625
1800,19.115333,4.669538,12.111026
1810,19.227986,4.729635,12.133533
1820,18.896356,4.497148,12.150634
1830,18.894460,4.520882,12.113137
1840,19.103790,4.723602,12.018386
1850,19.070207,4.708461,12.007515
1860,19.019080,4.657133,12.033381
1870,18.946061,4.596151,12.051834
1880,19.280681,4.842297,12.017236
1890,19.115625,4.738193,12.008336
1900,19.180893,4.737625,12.074456
1910,19.215387,4.725435,12.127234
1920,19.506333,4.893272,12.166424
1930,19.483776,4.689907,12.448915
1940,20.534113,5.424818,12.396886
1950,19.337396,4.600097,12.437251
1960,19.621835,4.801752,12.419207
1970,19.338429,4.630630,12.392484
1980,19.162915,4.558829,12.324672
1990,19.094102,4.409912,12.479234
2000,19.103783,4.475802,12.390080
2010,19.407023,4.636723,12.451939
2020,19.241887,4.532567,12.443037
2030,19.283218,4.498262,12.535825
2040,19.426146,4.662926,12.431757
2050,19.268042,4.526834,12.477792
2060,19.234411,4.518408,12.456799
2070,19.078464,4.413103,12.458809
2080,19.796630,4.890887,12.460299
2090,19.144935,4.483990,12.418950
2100,19.030335,4.436938,12.374929
2110,19.006650,4.418341,12.379138
2120,19.425234,4.714586,12.353355
2130,19.132673,4.554436,12.301018
2140,18.910080,4.384485,12.333352
2150,18.887895,4.402659,12.283906
2160,19.005256,4.553491,12.175018
2170,19.131661,4.636396,12.177067
2180,19.008353,4.557356,12.172319
2190,18.875285,4.456387,12.190704
2200,18.840976,4.434581,12.189105
2210,19.020091,4.594335,12.128589
2220,19.021294,4.608674,12.108283
2230,19.193707,4.629053,12.250127
2240,19.228172,4.701216,12.176348
2250,19.343280,4.769916,12.188406
2260,19.158946,4.697490,12.112712
2270,19.595261,4.956207,12.160951
2280,19.175994,4.691961,12.138053
2290,18.996794,4.643255,12.031912
2300,19.716295,5.141524,12.004009
2310,19.283435,4.868252,11.981057
2320,19.176110,4.791953,11.988181
2330,19.553529,4.971407,12.096419
2340,19.045432,4.663181,12.050660
2350,19.101178,4.723298,12.016232
2360,18.949391,4.572985,12.089913
2370,19.183982,4.704807,12.126772
2380,19.179432,4.664145,12.183214
2390,19.173392,4.659431,12.184246
2400,19.079173,4.673322,12.069190
2410,19.045228,4.703159,11.990490
2420,19.091253,4.678610,12.073338
