iter,overall,attack,distortion
0,33.731100,15.209375,10.917039
10,31.212960,13.456120,11.028779
20,32.002557,13.932018,11.104530
30,31.724105,13.659855,11.234323
40,32.489414,14.138994,11.280923
50,29.722499,12.262087,11.329369
60,29.973689,12.332977,11.474223
70,29.251595,11.734233,11.650245
80,30.263103,12.336506,11.758345
90,29.616636,11.771938,11.958729
100,28.721362,11.132537,12.022557
110,29.023110,11.351415,11.995987
120,28.090513,10.666006,12.091504
130,29.155562,11.310686,12.189533
140,28.162101,10.504926,12.404712
150,27.717939,10.281965,12.294992
160,27.929114,10.428148,12.286892
170,27.506172,10.129380,12.312101
180,27.577003,10.209426,12.262864
190,27.434517,10.073461,12.324324
200,26.679550,9.552708,12.350488
210,26.766892,9.684101,12.240741
220,26.655268,9.538394,12.347677
230,26.314447,9.162759,12.570308
240,26.130018,9.040814,12.568797
250,26.305373,9.251981,12.427402
260,25.777505,8.869931,12.472608
270,25.555150,8.709295,12.491208
280,25.578163,8.699778,12.528496
290,25.600895,8.735400,12.497796
300,25.479978,8.684009,12.453964
310,24.810506,8.174977,12.548040
320,25.331063,8.600068,12.430960
330,25.039242,8.403012,12.434726
340,24.846093,8.242322,12.482611
350,24.579059,8.022320,12.545578
360,24.771848,8.192454,12.483167
370,24.587986,8.072400,12.479387
380,24.175253,7.790244,12.489887
390,24.033364,7.671735,12.525762
400,24.283702,7.851155,12.506970
410,23.993592,7.655581,12.510221
420,23.592063,7.388487,12.509333
430,23.535312,7.277464,12.619116
440,23.609214,7.400864,12.507918
450,23.532197,7.360920,12.490817
460,23.048882,6.996734,12.553781
470,23.044552,6.999156,12.545819
480,23.121271,7.077954,12.504340
490,22.730686,6.761085,12.589058
500,22.388245,6.554196,12.556950
510,22.873220,6.915989,12.499236
520,22.392704,6.548695,12.569662
530,22.180544,6.409495,12.566301
540,22.045879,6.319737,12.566274
550,22.184284,6.392012,12.596267
560,21.754496,6.155405,12.521388
570,21.995050,6.277804,12.578345
580,21.676588,6.070556,12.570755
590,21.740378,6.150979,12.513910
600,22.051187,6.310842,12.584923
610,21.468685,5.934074,12.567574
620,21.461535,5.949335,12.537533
630,21.352929,5.886179,12.523661
640,21.391581,5.902315,12.538109
650,21.226790,5.768748,12.573668
660,21.349028,5.857989,12.562045
670,21.351338,5.905358,12.493301
680,21.256438,5.872088,12.448307
690,21.122535,5.797387,12.426454
700,21.435489,5.992645,12.446522
710,21.490394,6.004242,12.484031
720,21.049665,5.719738,12.470058
730,21.142469,5.782098,12.469322
740,21.279901,5.904579,12.423032
750,21.265510,5.866364,12.465965
760,21.122635,5.766473,12.472925
770,21.284101,5.821290,12.552165
780,21.241649,5.798670,12.543644
790,21.086287,5.757962,12.449345
800,21.163812,5.777400,12.497712
810,21.359979,5.937733,12.453380
820,21.089034,5.734986,12.486555
830,21.167315,5.756031,12.533269
840,21.139177,5.779342,12.470164
850,20.885776,5.582407,12.512164
860,21.094161,5.615418,12.671034
870,21.328832,5.803729,12.623238
880,21.314270,5.833936,12.563367
890,21.016259,5.584292,12.639821
900,20.906230,5.537927,12.599340
910,20.889445,5.570874,12.533134
920,20.824964,5.495197,12.582169
930,20.960240,5.578376,12.592675
940,20.860020,5.514976,12.587556
950,20.710494,5.404691,12.603458
960,20.796223,5.498448,12.548551
970,20.789679,5.500460,12.538988
980,20.668260,5.439092,12.509623
990,20.539888,5.324338,12.553382
1000,20.427462,5.261926,12.534574
1010,20.542663,5.381977,12.469698
1020,20.302461,5.258918,12.414084
1030,20.540388,5.380876,12.469074
1040,20.297988,5.265576,12.399623
1050,20.271881,5.249292,12.397942
1060,20.246981,5.250355,12.371449
1070,19.976130,5.066903,12.375775
1080,19.901287,5.028510,12.358521
1090,20.209506,5.212236,12.391152
1100,19.776610,4.880004,12.456604
1110,20.188855,5.216250,12.364480
1120,19.989645,5.072699,12.380597
1130,19.846022,5.013637,12.325567
1140,19.895079,5.039370,12.336023
1150,19.562679,4.806377,12.353114
1160,19.725960,4.913489,12.355727
1170,20.082399,5.166825,12.332162
1180,19.706131,4.913954,12.335201
1190,19.625467,4.858325,12.337980
1200,19.361341,4.660261,12.370949
1210,19.421462,4.706654,12.361480
1220,19.418075,4.744261,12.301684
1230,19.140171,4.539931,12.330274
1240,19.155445,4.575570,12.292090
1250,19.435766,4.696147,12.391546
1260,19.049411,4.416937,12.424006
1270,19.201210,4.550899,12.374860
1280,19.203200,4.544319,12.386721
1290,19.204981,4.519850,12.425206
1300,18.901155,4.259770,12.511501
1310,19.260126,4.491583,12.522752
1320,19.229221,4.513268,12.459318
1330,18.750599,4.189539,12.466291
1340,18.808433,4.256647,12.423463
1350,18.598221,4.113489,12.427988
1360,18.621686,4.125883,12.432861
1370,18.738683,4.213143,12.418968
1380,18.617719,4.190990,12.331235
1390,18.766138,4.262734,12.372037
1400,18.577981,4.095200,12.435182
1410,18.819187,4.248637,12.446232
1420,18.553488,4.024554,12.516656
1430,18.624252,4.056675,12.539240
1440,19.658288,4.765366,12.510238
1450,18.748831,4.048278,12.676414
1460,18.410107,3.815423,12.686972
1470,18.357125,3.746088,12.737993
1480,18.631330,3.951145,12.704613
1490,18.368201,3.782185,12.694923
1500,18.344532,3.770165,12.689284
1510,18.318423,3.789200,12.634623
1520,17.933968,3.520758,12.652832
1530,18.226895,3.711469,12.659691
1540,18.114607,3.625032,12.677059
1550,18.206229,3.702663,12.652236
1560,17.978239,3.529961,12.683297
1570,18.122989,3.637677,12.666473
1580,18.625226,3.936554,12.720395
1590,18.066819,3.586947,12.686399
1600,18.058445,3.568369,12.705892
