iter,overall,attack,distortion
0,15.919869,4.470086,9.214740
10,15.972590,4.507303,9.211636
20,16.352981,4.709235,9.289129
30,16.060425,4.575122,9.197742
40,16.104384,4.578334,9.236884
50,16.012598,4.510254,9.247216
60,15.898378,4.505209,9.140564
70,16.255900,4.728757,9.162765
80,16.022757,4.571127,9.166067
90,16.101966,4.637264,9.146070
100,16.222270,4.671934,9.214369
110,16.145272,4.576808,9.280060
120,16.028198,4.505104,9.270541
130,16.250327,4.574160,9.389088
140,16.430567,4.745004,9.313061
150,16.184787,4.607739,9.273178
160,16.328968,4.665041,9.331406
170,16.288661,4.646294,9.319221
180,16.323552,4.719952,9.243624
190,16.391182,4.753120,9.261502
200,16.357683,4.780870,9.186378
210,16.093595,4.568451,9.240917
220,16.343038,4.750995,9.216545
230,16.455793,4.834834,9.203543
240,16.284470,4.735058,9.181882
250,16.324854,4.719269,9.245950
260,16.208173,4.686456,9.178489
270,16.308934,4.769686,9.154405
280,16.435780,4.832226,9.187442
290,16.306844,4.719838,9.227087
300,16.479301,4.834905,9.226944
310,16.830280,5.038761,9.272138
320,16.332238,4.709458,9.268051
330,16.186359,4.598966,9.287910
340,16.231892,4.690836,9.195637
350,16.324150,4.750343,9.198636
360,16.059284,4.590471,9.173578
370,16.197532,4.702007,9.144521
380,16.080392,4.617040,9.154833
390,15.971123,4.517729,9.194530
400,15.975309,4.493206,9.235501
410,16.445523,4.828918,9.202147
420,16.351426,4.786715,9.171353
430,16.000134,4.536010,9.196118
440,16.297940,4.700147,9.247719
450,16.038979,4.512759,9.269842
460,16.450846,4.824683,9.213821
470,16.214288,4.688654,9.181307
480,16.456201,4.868248,9.153830
490,16.521929,4.950758,9.095792
500,16.191904,4.775899,9.028056
510,15.978219,4.623697,9.042673
520,15.877527,4.594523,8.985742
530,15.726011,4.494336,8.984506
540,16.052444,4.693650,9.011968
550,16.015365,4.675277,9.002449
560,15.842947,4.505723,9.084362
570,15.838734,4.515020,9.066205
580,15.817209,4.531222,9.020377
590,15.895394,4.552329,9.066901
600,15.904338,4.564419,9.057710
610,15.876501,4.589417,8.992375
620,15.996979,4.614737,9.074874
630,15.961451,4.579116,9.092777
640,15.924582,4.561363,9.082538
650,16.136201,4.669992,9.131213
660,16.157889,4.710416,9.092265
670,15.992152,4.592194,9.103860
680,16.048582,4.581460,9.176391
690,16.171009,4.718026,9.093970
700,16.191441,4.700630,9.140495
710,15.986678,4.607036,9.076123
720,15.987884,4.582865,9.113586
730,16.146370,4.686105,9.117212
740,15.939939,4.528500,9.147189
750,15.730988,4.451972,9.053030
760,15.797281,4.467329,9.096288
770,16.371748,4.887848,9.039976
780,16.265922,4.818835,9.037669
790,17.111910,5.368887,9.058579
800,15.928993,4.633356,8.978959
810,16.313937,4.852692,9.034899
820,16.594736,5.019225,9.065898
830,16.329809,4.873619,9.019380
840,15.978867,4.559472,9.139660
850,16.155164,4.705955,9.096232
860,16.318520,4.755662,9.185027
870,16.229710,4.729147,9.135990
880,16.127979,4.657768,9.141327
890,16.073414,4.705844,9.014647
900,16.268793,4.825937,9.029888
910,16.280270,4.855566,8.996920
920,16.185217,4.818487,8.957487
930,16.393843,4.904707,9.036782
940,16.192361,4.791845,9.004593
950,16.172806,4.747736,9.051203
960,16.148972,4.773432,8.988823
970,16.162470,4.730817,9.066244
980,16.179869,4.761327,9.037878
990,16.117994,4.625582,9.179622
1000,16.082396,4.620697,9.151350
1010,16.621384,4.977867,9.154583
1020,16.678895,4.891834,9.341144
1030,16.375665,4.780843,9.204401
1040,16.617160,4.916048,9.243088
1050,16.485811,4.837634,9.229361
1060,16.550511,4.872425,9.241873
1070,16.301052,4.665498,9.302806
1080,16.354421,4.694037,9.313365
1090,16.038430,4.491015,9.301907
1100,16.025202,4.472377,9.316637
1110,16.211886,4.475535,9.498584
1120,16.148038,4.580050,9.277962
1130,15.964863,4.443023,9.300328
1140,16.286067,4.651257,9.309182
1150,15.999297,4.448812,9.326079
1160,15.973516,4.460439,9.282857
1170,15.707715,4.339724,9.198129
1180,15.827641,4.473002,9.118137
1190,15.820499,4.474986,9.108020
1200,15.895222,4.510286,9.129793
1210,15.887563,4.514439,9.115905
1220,15.660896,4.363164,9.116150
1230,15.919752,4.459437,9.230596
1240,15.901452,4.401330,9.299458
1250,15.942252,4.452263,9.263857
1260,15.694607,4.358889,9.156274
1270,15.932756,4.561707,9.090196
1280,15.837576,4.457874,9.150765
1290,15.772717,4.429063,9.129123
1300,15.873427,4.474179,9.162159
1310,15.881302,4.466294,9.181860
1320,15.938944,4.560438,9.098288
1330,15.833497,4.478802,9.115294
1340,15.674238,4.376907,9.108878
1350,15.798886,4.499855,9.049104
1360,16.218052,4.762034,9.075001
1370,15.836264,4.511330,9.069269
1380,15.779365,4.469853,9.074586
1390,15.751217,4.490995,9.014724
1400,15.834828,4.555921,9.000947
1410,16.010143,4.592616,9.121219
1420,16.318490,4.880655,8.997507
1430,16.272084,4.857365,8.986036
1440,15.801238,4.410573,9.185379
1450,16.487478,4.876241,9.173117
1460,16.327105,4.790230,9.141760
1470,16.186854,4.643849,9.221080
1480,16.066886,4.555308,9.233925
1490,16.389559,4.781977,9.216594
1500,16.306291,4.650524,9.330504
1510,15.697965,4.392762,9.108822
1520,16.092026,4.580139,9.221818
1530,16.590285,4.970801,9.134083
1540,15.742879,4.447887,9.071048
1550,16.280287,4.760591,9.139400
1560,16.192496,4.707722,9.130912
1570,16.220379,4.689289,9.186445
1580,15.802890,4.392204,9.214583
1590,15.824181,4.434485,9.172453
1600,15.751292,4.408680,9.138272
1610,15.974809,4.635074,9.022198
1620,15.618435,4.363947,9.072514
1630,15.753376,4.450694,9.077335
1640,15.695057,4.453451,9.014881
1650,16.051357,4.666228,9.052015
1660,15.942705,4.592576,9.053841
1670,16.287176,4.845120,9.019495
1680,15.823789,4.485947,9.094869
1690,15.635869,4.348342,9.113356
1700,15.644239,4.336929,9.138846
1710,15.988335,4.542547,9.174514
1720,16.026007,4.587352,9.144980
1730,16.040763,4.573071,9.181156
1740,15.723721,4.406707,9.113661
1750,15.799824,4.453727,9.119234
1760,15.729848,4.364807,9.182637
1770,15.868153,4.430541,9.222341
1780,15.757642,4.384933,9.180242
1790,15.958325,4.490542,9.222512
1800,15.940694,4.467846,9.238924
1810,15.834432,4.425732,9.195833
1820,15.829490,4.269430,9.425344
1830,16.219662,4.572445,9.360994
1840,15.855141,4.348906,9.331782
1850,15.534032,4.115831,9.360286
1860,15.832038,4.352164,9.303793
1870,15.837899,4.361599,9.295501
1880,15.935992,4.361323,9.394007
